Name,Passing,Vision,Crossing,Short_Pass,Long_Pass,Curve,Volleys
Erik Falkenburg,65.0,65.0,57.0,70.0,70.0,61.0,67.0
Paulo Miranda,54.5,50.0,62.0,61.0,64.0,48.0,42.0
Korey Smith,61.166666666666664,65.0,62.0,70.0,66.0,60.0,44.0
Tengarrinha,55.833333333333336,52.0,56.0,73.0,68.0,41.0,45.0
Abdoul Sissoko,63.5,64.0,69.0,69.0,67.0,54.0,58.0
Bengali-Fodé Koita,54.833333333333336,57.0,66.0,65.0,54.0,34.0,53.0
Andrea Rispoli,60.0,57.0,71.0,68.0,68.0,57.0,39.0
Rasmus Jönsson,63.333333333333336,72.0,62.0,68.0,52.0,67.0,59.0
Simone Colombi,24.5,34.0,14.0,36.0,35.0,16.0,12.0
Ryan Jack,56.666666666666664,63.0,64.0,74.0,67.0,59.0,13.0
Aron Gunnarsson,64.0,64.0,64.0,71.0,68.0,56.0,61.0
Jamie Murphy,64.0,64.0,62.0,66.0,63.0,63.0,66.0
Sercan Sararer,65.66666666666667,64.0,65.0,67.0,58.0,74.0,66.0
Sandaza,61.5,65.0,58.0,66.0,54.0,55.0,71.0
Gaëtan Belaud,60.666666666666664,59.0,78.0,64.0,48.0,67.0,48.0
Samuel Geoffroy Camille,52.0,56.0,62.0,67.0,52.0,51.0,24.0
Derrick Katuku Tshimanga,59.166666666666664,59.0,64.0,66.0,62.0,52.0,52.0
Xumetra,63.833333333333336,65.0,67.0,65.0,56.0,67.0,63.0
Aaron Meijers,66.0,70.0,62.0,70.0,62.0,72.0,60.0
Andrea Catellani,68.16666666666667,67.0,73.0,70.0,60.0,71.0,68.0
William Rémy,50.0,60.0,66.0,57.0,62.0,30.0,25.0
Vincent Sasso,41.333333333333336,32.0,47.0,53.0,53.0,37.0,26.0
Vincent Rüfli,58.166666666666664,66.0,71.0,67.0,66.0,46.0,33.0
Thomas Kaminski,24.833333333333332,39.0,18.0,32.0,32.0,11.0,17.0
Georgios Galitsios,61.833333333333336,63.0,71.0,70.0,69.0,73.0,25.0
Pierrick Valdivia,59.166666666666664,64.0,60.0,71.0,69.0,56.0,35.0
Ante Budimir,46.333333333333336,39.0,41.0,58.0,30.0,44.0,66.0
Emmanuel Rivière,60.5,59.0,60.0,61.0,52.0,57.0,74.0
Roberto Gutiérrez,51.0,59.0,37.0,56.0,50.0,45.0,59.0
Felipe,44.0,38.0,43.0,62.0,62.0,33.0,26.0
Luis Ibáñez,69.0,60.0,70.0,65.0,67.0,84.0,68.0
Manu Barreiro,52.666666666666664,31.0,36.0,61.0,50.0,62.0,76.0
Maciej Dąbrowski,48.166666666666664,54.0,35.0,58.0,51.0,44.0,47.0
Diallo Guidileye,51.5,64.0,38.0,70.0,65.0,55.0,17.0
Marcus Olsson,58.5,62.0,70.0,65.0,55.0,51.0,48.0
Emir Kujović,55.666666666666664,51.0,33.0,60.0,54.0,66.0,70.0
Mervan Çelik,64.83333333333333,62.0,67.0,68.0,55.0,68.0,69.0
George Corral,59.666666666666664,53.0,67.0,66.0,64.0,70.0,38.0
Sergey Parshivlyuk,59.166666666666664,64.0,67.0,66.0,57.0,56.0,45.0
Kirill Kombarov,68.16666666666667,66.0,70.0,67.0,65.0,72.0,69.0
Keirrison,61.166666666666664,69.0,49.0,66.0,53.0,64.0,66.0
Guillermo Molins,64.66666666666667,71.0,63.0,68.0,54.0,65.0,67.0
Miguel Ponce,58.333333333333336,50.0,67.0,66.0,66.0,60.0,41.0
Oswaldo Alanís,56.666666666666664,56.0,56.0,67.0,66.0,51.0,44.0
Javier Cortés,71.33333333333333,69.0,66.0,71.0,67.0,75.0,80.0
Omar Merlo,44.166666666666664,43.0,43.0,54.0,53.0,45.0,27.0
Jacob Butterfield,64.83333333333333,73.0,64.0,73.0,66.0,65.0,48.0
Fabián Monzón,61.5,49.0,70.0,66.0,65.0,71.0,48.0
Anton Putsila,66.83333333333333,65.0,70.0,70.0,63.0,70.0,63.0
Manucho,57.333333333333336,51.0,52.0,66.0,45.0,57.0,73.0
Óscar Rojas,59.166666666666664,57.0,69.0,64.0,62.0,63.0,40.0
Gevorg Ghazaryan,69.5,75.0,70.0,76.0,67.0,61.0,68.0
Luke Ayling,52.5,54.0,65.0,64.0,59.0,41.0,32.0
Federico Macheda,60.5,63.0,62.0,68.0,25.0,71.0,74.0
Jordon Mutch,65.83333333333333,68.0,68.0,71.0,69.0,75.0,44.0
Nicklas Bärkroth,65.0,60.0,71.0,68.0,65.0,70.0,56.0
Vincenzo Fiorillo,18.333333333333332,37.0,8.0,24.0,25.0,9.0,7.0
Massimo Volta,38.5,23.0,43.0,52.0,50.0,39.0,24.0
Johnny Russell,60.0,66.0,69.0,65.0,62.0,45.0,53.0
Charles,54.0,59.0,60.0,68.0,65.0,21.0,51.0
Nejmeddin Daghfous,65.83333333333333,66.0,64.0,70.0,58.0,74.0,63.0
Jorge Villafaña,63.833333333333336,63.0,70.0,67.0,66.0,62.0,55.0
Go Yo Han,61.166666666666664,64.0,65.0,71.0,67.0,50.0,50.0
Gabriele Perico,51.666666666666664,23.0,66.0,62.0,56.0,59.0,44.0
Raffaele Bianco,63.166666666666664,69.0,49.0,73.0,75.0,71.0,42.0
Jay Emmanuel-Thomas,62.666666666666664,67.0,65.0,64.0,63.0,49.0,68.0
Funso Ojo,62.833333333333336,68.0,69.0,75.0,68.0,45.0,52.0
Nill De Pauw,64.66666666666667,66.0,65.0,68.0,65.0,57.0,67.0
Licá,64.5,60.0,72.0,72.0,60.0,65.0,58.0
Teddy Chevalier,64.66666666666667,67.0,63.0,64.0,59.0,62.0,73.0
Héctor Verdés,39.833333333333336,42.0,31.0,58.0,51.0,41.0,16.0
Alexander Grünwald,68.33333333333333,76.0,67.0,67.0,68.0,70.0,62.0
Robert Tesche,68.33333333333333,66.0,68.0,70.0,69.0,69.0,68.0
Jens Grahl,19.166666666666668,32.0,19.0,22.0,20.0,11.0,11.0
David Pollet,50.333333333333336,49.0,29.0,63.0,32.0,58.0,71.0
Georges Mandjeck,56.666666666666664,62.0,54.0,72.0,65.0,45.0,42.0
Anthony Weber,51.833333333333336,57.0,32.0,71.0,73.0,53.0,25.0
Cris,62.666666666666664,71.0,61.0,72.0,68.0,60.0,44.0
Shaleum Logan,58.166666666666664,45.0,69.0,66.0,58.0,56.0,55.0
Oier,28.833333333333332,33.0,23.0,35.0,33.0,24.0,25.0
Wolfgang Hesl,18.0,33.0,9.0,23.0,22.0,13.0,8.0
Sébastien Bruzzese,27.5,40.0,18.0,37.0,36.0,17.0,17.0
Thorsten Kirschbaum,20.666666666666668,28.0,11.0,31.0,25.0,18.0,11.0
Daniel Gordon,55.666666666666664,57.0,56.0,64.0,61.0,57.0,39.0
Kermit Erasmus,60.333333333333336,65.0,56.0,66.0,41.0,65.0,69.0
Martin Männel,27.5,48.0,14.0,34.0,36.0,13.0,20.0
Paulo,56.166666666666664,49.0,57.0,64.0,50.0,63.0,54.0
Kosta Barbarouses,61.0,66.0,62.0,61.0,46.0,66.0,65.0
Djamel Bakar,66.16666666666667,64.0,64.0,66.0,61.0,74.0,68.0
François Bellugou,58.166666666666664,66.0,54.0,70.0,64.0,65.0,30.0
Karim Aït-Fana,65.66666666666667,64.0,73.0,70.0,64.0,62.0,61.0
Alex Wilkinson,51.5,57.0,33.0,68.0,61.0,37.0,53.0
Sotiris Ninis,70.83333333333333,68.0,72.0,72.0,66.0,76.0,71.0
Larrys Mabiala,49.0,64.0,40.0,56.0,53.0,48.0,33.0
Jakob Johansson,60.5,68.0,46.0,70.0,65.0,55.0,59.0
Tarek Elrich,61.333333333333336,57.0,69.0,67.0,59.0,62.0,54.0
Dinei,53.833333333333336,52.0,40.0,58.0,45.0,60.0,68.0
Tobias Levels,54.166666666666664,46.0,65.0,63.0,52.0,58.0,41.0
William,67.33333333333333,65.0,62.0,71.0,69.0,68.0,69.0
Jermaine Beckford,54.0,55.0,59.0,55.0,36.0,49.0,70.0
Happy Jele,65.66666666666667,62.0,67.0,62.0,77.0,63.0,63.0
Brecht Capon,63.666666666666664,66.0,67.0,66.0,62.0,60.0,61.0
Robbie Rogers,63.5,63.0,65.0,66.0,58.0,72.0,57.0
Adel Taarabt,69.5,68.0,70.0,68.0,54.0,80.0,77.0
Nuno André Coelho,57.166666666666664,52.0,51.0,71.0,70.0,66.0,33.0
Robert Acquafresca,54.333333333333336,50.0,56.0,60.0,35.0,57.0,68.0
Luigi Vitale,69.0,66.0,78.0,70.0,65.0,70.0,65.0
Tamás Priskin,57.166666666666664,61.0,42.0,64.0,48.0,67.0,61.0
Yoni Buyens,61.5,66.0,59.0,67.0,65.0,55.0,57.0
Karim Matmour,65.66666666666667,69.0,66.0,71.0,53.0,63.0,72.0
Gabriel Obertan,61.166666666666664,64.0,66.0,66.0,58.0,53.0,60.0
Pär Hansson,29.666666666666668,57.0,12.0,41.0,44.0,10.0,14.0
Łukasz Broź,59.333333333333336,62.0,67.0,67.0,58.0,65.0,37.0
Bellvis,58.0,50.0,72.0,58.0,59.0,67.0,42.0
Julian Schuster,67.66666666666667,67.0,69.0,73.0,69.0,73.0,55.0
Stephan Fürstner,58.333333333333336,68.0,56.0,68.0,65.0,49.0,44.0
Dimitar Rangelov,63.5,62.0,62.0,68.0,64.0,66.0,59.0
Adam Bodzek,59.666666666666664,59.0,49.0,67.0,64.0,65.0,54.0
Robert Strauß,56.333333333333336,55.0,64.0,64.0,53.0,53.0,49.0
Antony Robic,61.166666666666664,73.0,64.0,72.0,58.0,53.0,47.0
Adam Rooney,53.833333333333336,55.0,47.0,63.0,49.0,45.0,64.0
Luis Pedro Figueroa,66.83333333333333,67.0,70.0,71.0,67.0,72.0,54.0
Marcus Pedersen,56.166666666666664,56.0,57.0,55.0,32.0,66.0,71.0
Edwin Valencia,57.0,54.0,62.0,71.0,68.0,45.0,42.0
Jorge Bava,19.666666666666668,35.0,14.0,23.0,20.0,10.0,16.0
Filipe Gonçalves,65.33333333333333,67.0,64.0,74.0,71.0,57.0,59.0
Pablo Escobar,64.16666666666667,65.0,64.0,68.0,65.0,58.0,65.0
Jung Sung Ryong,25.0,39.0,10.0,32.0,33.0,19.0,17.0
Tomané,46.333333333333336,24.0,42.0,62.0,40.0,54.0,56.0
Tom De Sutter,63.5,73.0,54.0,70.0,54.0,57.0,73.0
Filip Hološko,61.0,64.0,68.0,66.0,59.0,50.0,59.0
Didier Ovono Ebang,21.5,37.0,12.0,27.0,24.0,15.0,14.0
Sam Baldock,53.0,55.0,48.0,49.0,37.0,65.0,64.0
Rhys Williams,56.0,68.0,60.0,68.0,64.0,42.0,34.0
Stephen Quinn,68.33333333333333,68.0,67.0,73.0,65.0,66.0,71.0
Jason Pearce,38.833333333333336,34.0,42.0,49.0,54.0,31.0,23.0
Tom Clarke,35.5,34.0,40.0,42.0,37.0,25.0,35.0
Giles Barnes,64.66666666666667,64.0,69.0,66.0,58.0,69.0,62.0
Marco Knaller,15.0,22.0,13.0,13.0,14.0,14.0,14.0
Máyor,58.0,73.0,51.0,67.0,34.0,63.0,60.0
Manolo Reina,23.0,31.0,8.0,30.0,36.0,20.0,13.0
Esteban Dreer,19.833333333333332,42.0,21.0,14.0,20.0,11.0,11.0
Mahamadou N'Diaye,43.166666666666664,53.0,39.0,59.0,49.0,30.0,29.0
Lewis Grabban,58.333333333333336,51.0,62.0,63.0,43.0,64.0,67.0
Brett Pitman,66.0,68.0,63.0,68.0,64.0,67.0,66.0
Claudio Bieler,55.666666666666664,56.0,56.0,56.0,38.0,62.0,66.0
Baptiste Martin,51.166666666666664,43.0,62.0,63.0,59.0,30.0,50.0
Jonathan Pereira,57.166666666666664,59.0,51.0,62.0,45.0,60.0,66.0
David Fuster,68.66666666666667,73.0,59.0,70.0,67.0,81.0,62.0
Juan Carlos,29.666666666666668,43.0,22.0,32.0,41.0,25.0,15.0
Edgar Castillo,62.166666666666664,60.0,69.0,70.0,61.0,64.0,49.0
Nicola Belmonte,44.833333333333336,31.0,68.0,62.0,57.0,22.0,29.0
Francis N'Ganga,56.833333333333336,52.0,71.0,63.0,61.0,42.0,52.0
Yann Kermorgant,64.33333333333333,70.0,59.0,64.0,62.0,58.0,73.0
Scott Golbourne,52.0,58.0,68.0,68.0,64.0,30.0,24.0
Stephen Gleeson,69.83333333333333,70.0,67.0,72.0,74.0,70.0,66.0
Ben Turner,36.333333333333336,27.0,25.0,55.0,58.0,29.0,24.0
Jacques Maghoma,61.166666666666664,63.0,66.0,66.0,60.0,62.0,50.0
Jonathan Grounds,50.333333333333336,46.0,61.0,60.0,55.0,46.0,34.0
Lee Peltier,51.833333333333336,57.0,60.0,62.0,55.0,49.0,28.0
Joe Garner,56.0,55.0,49.0,63.0,53.0,49.0,67.0
Armand Traoré,63.5,50.0,71.0,71.0,68.0,69.0,52.0
Luke Freeman,66.83333333333333,69.0,68.0,69.0,67.0,67.0,61.0
Edgar Manucharyan,61.166666666666664,61.0,68.0,70.0,67.0,39.0,62.0
Hedwiges Maduro,57.0,62.0,53.0,70.0,67.0,32.0,58.0
Damien Perrinelle,47.166666666666664,43.0,48.0,68.0,57.0,36.0,31.0
Vladimir Stojković,32.5,47.0,11.0,35.0,60.0,12.0,30.0
Pedro Júnior,61.833333333333336,55.0,61.0,66.0,53.0,68.0,68.0
Matthew Connolly,47.666666666666664,57.0,58.0,63.0,57.0,22.0,29.0
Alexandr Ryazantsev,67.66666666666667,65.0,72.0,74.0,71.0,61.0,63.0
Ivan Taranov,54.666666666666664,55.0,39.0,64.0,61.0,58.0,51.0
Adrián Aldrete,59.333333333333336,54.0,65.0,66.0,61.0,70.0,40.0
Simon Vukčević,72.33333333333333,69.0,73.0,70.0,67.0,75.0,80.0
Yang Dong Hyen,53.666666666666664,58.0,58.0,57.0,45.0,42.0,62.0
Rafał Murawski,67.66666666666667,75.0,66.0,73.0,67.0,66.0,59.0
Didier Digard,57.333333333333336,62.0,48.0,73.0,71.0,56.0,34.0
Cédric Cambon,50.0,53.0,62.0,65.0,69.0,32.0,19.0
Florian Marange,58.0,58.0,68.0,67.0,64.0,61.0,30.0
Jack Hobbs,48.333333333333336,55.0,34.0,61.0,60.0,32.0,48.0
Sebastian Freis,63.666666666666664,63.0,65.0,69.0,62.0,58.0,65.0
Thomas Kristensen,64.66666666666667,66.0,63.0,75.0,70.0,64.0,50.0
Will Johnson,66.5,58.0,56.0,73.0,70.0,70.0,72.0
Andrea Coda,37.0,29.0,44.0,49.0,49.0,31.0,20.0
Nereo Champagne,22.833333333333332,50.0,13.0,18.0,25.0,15.0,16.0
Emiliano Armenteros,69.83333333333333,72.0,73.0,70.0,72.0,69.0,63.0
Jonathan Spector,55.333333333333336,53.0,57.0,64.0,61.0,55.0,42.0
Kazuhiko Chiba,45.166666666666664,47.0,41.0,63.0,46.0,39.0,35.0
Ghislain Gimbert,61.333333333333336,56.0,60.0,68.0,60.0,56.0,68.0
Emmanuel Culio,68.66666666666667,71.0,68.0,71.0,69.0,80.0,53.0
Marco Zambelli,52.5,38.0,65.0,65.0,56.0,51.0,40.0
Gerardo Rodríguez,59.833333333333336,58.0,65.0,67.0,66.0,67.0,36.0
Philipp Tschauner,19.5,39.0,7.0,24.0,25.0,15.0,7.0
William Kvist,65.33333333333333,66.0,67.0,74.0,70.0,55.0,60.0
Markus Steinhöfer,64.66666666666667,54.0,75.0,68.0,67.0,77.0,47.0
Efraín Velarde,64.0,64.0,70.0,66.0,63.0,60.0,61.0
Christian Giménez,71.5,72.0,71.0,70.0,71.0,73.0,72.0
Rasmus Lindgren,67.66666666666667,58.0,65.0,74.0,63.0,77.0,69.0
Marcos González,37.166666666666664,50.0,13.0,56.0,55.0,23.0,26.0
Antonio Nocerino,68.66666666666667,66.0,62.0,76.0,75.0,64.0,69.0
Edson Braafheid,63.333333333333336,53.0,75.0,69.0,65.0,70.0,48.0
Yuki Abe,72.16666666666667,68.0,75.0,73.0,70.0,75.0,72.0
Francisco Rodríguez,45.666666666666664,49.0,36.0,60.0,50.0,48.0,31.0
Matthew Mills,40.5,48.0,34.0,57.0,56.0,22.0,26.0
Stephen Henderson,25.333333333333332,43.0,19.0,28.0,34.0,11.0,17.0
Carl Ikeme,23.333333333333332,53.0,14.0,24.0,22.0,12.0,15.0
Vincent Gragnic,68.16666666666667,78.0,66.0,68.0,65.0,65.0,67.0
Chris Cohen,69.33333333333333,65.0,74.0,69.0,66.0,74.0,68.0
Ricardo Vaz Tê,65.33333333333333,68.0,64.0,66.0,58.0,67.0,69.0
Jone Samuelsen,66.16666666666667,68.0,61.0,69.0,67.0,66.0,66.0
Domi Kumbela,61.166666666666664,65.0,68.0,65.0,49.0,55.0,65.0
Antonio Rosati,23.0,43.0,11.0,24.0,31.0,15.0,14.0
Marcin Wasilewski,51.166666666666664,43.0,64.0,57.0,53.0,53.0,37.0
Arkadiusz Malarz,37.666666666666664,56.0,41.0,56.0,45.0,13.0,15.0
Cosmin Moţi,49.0,35.0,58.0,64.0,62.0,39.0,36.0
Dmitriy Loskov,76.83333333333333,82.0,68.0,81.0,80.0,90.0,60.0
Vesga,62.0,72.0,56.0,71.0,73.0,60.0,40.0
Dani Giménez,21.666666666666668,32.0,11.0,27.0,35.0,13.0,12.0
Lopez Garai,60.5,71.0,51.0,75.0,72.0,59.0,35.0
Pedro Ríos,70.83333333333333,75.0,81.0,71.0,69.0,73.0,56.0
Mora,72.5,75.0,67.0,79.0,82.0,83.0,49.0
Ahmet Şahin,18.666666666666668,32.0,12.0,23.0,20.0,11.0,14.0
Christian Schwegler,54.5,63.0,65.0,63.0,59.0,55.0,22.0
Gustavo Lorenzetti,69.0,74.0,69.0,73.0,70.0,69.0,59.0
Carlos Araujo,61.0,59.0,55.0,77.0,66.0,53.0,56.0
Johnny Thomsen,60.333333333333336,56.0,69.0,65.0,62.0,60.0,50.0
Blagoy Georgiev,71.0,70.0,75.0,71.0,73.0,72.0,65.0
Michael Kightly,62.666666666666664,67.0,68.0,64.0,63.0,54.0,60.0
Jake Buxton,40.5,48.0,30.0,57.0,59.0,19.0,30.0
Moreno,51.833333333333336,54.0,57.0,65.0,50.0,56.0,29.0
Aarón Galindo,53.5,54.0,57.0,63.0,61.0,38.0,48.0
Juan Pablo Rodríguez,71.66666666666667,73.0,68.0,74.0,72.0,75.0,68.0
André Bikey,44.666666666666664,50.0,40.0,57.0,52.0,34.0,35.0
Joleon Lescott,52.333333333333336,48.0,57.0,62.0,60.0,42.0,45.0
David Rozehnal,51.333333333333336,54.0,45.0,69.0,71.0,36.0,33.0
Lloyd Sam,65.33333333333333,66.0,70.0,65.0,59.0,72.0,60.0
Jesper Jørgensen,66.33333333333333,70.0,56.0,69.0,65.0,67.0,71.0
Mickaël Chrétien,58.5,57.0,71.0,68.0,65.0,61.0,29.0
Ludovic Obraniak,69.5,74.0,70.0,72.0,69.0,70.0,62.0
Simone Rizzato,63.0,55.0,73.0,68.0,65.0,60.0,57.0
Francesco Benussi,24.5,45.0,12.0,30.0,34.0,12.0,14.0
Georgios Samaras,65.5,72.0,67.0,66.0,62.0,64.0,62.0
Jürgen Gjasula,71.0,75.0,70.0,73.0,71.0,74.0,63.0
Walter Bressan,23.333333333333332,29.0,15.0,28.0,37.0,12.0,19.0
Bogdan Lobonţ,22.0,32.0,19.0,26.0,31.0,14.0,10.0
Lee Jung Soo,54.833333333333336,58.0,53.0,57.0,54.0,65.0,42.0
Pablo Ignacio Calandria,60.0,60.0,61.0,61.0,54.0,58.0,66.0
Thomas Sørensen,24.833333333333332,59.0,18.0,26.0,19.0,15.0,12.0
Damien Perquis,52.333333333333336,49.0,44.0,65.0,61.0,50.0,45.0
Anders Lindegaard,23.5,56.0,14.0,19.0,28.0,11.0,13.0
Rasmus Würtz,58.833333333333336,68.0,37.0,73.0,73.0,48.0,54.0
Abdullah Durak,62.333333333333336,71.0,61.0,70.0,69.0,61.0,42.0
Stephan Andersen,33.333333333333336,52.0,15.0,35.0,49.0,25.0,24.0
Filip Daems,51.833333333333336,49.0,60.0,63.0,62.0,45.0,32.0
Özgür Çek,68.0,63.0,75.0,70.0,71.0,73.0,56.0
Andrea Mantovani,50.5,38.0,65.0,58.0,54.0,40.0,48.0
Michael Agazzi,25.0,39.0,15.0,36.0,32.0,13.0,15.0
Steven Whittaker,64.83333333333333,67.0,72.0,68.0,64.0,68.0,50.0
Alexander Walke,21.833333333333332,46.0,13.0,18.0,19.0,12.0,23.0
Boubacar Barry,26.166666666666668,48.0,14.0,32.0,35.0,14.0,14.0
Carlos Valencia,60.166666666666664,64.0,61.0,66.0,63.0,65.0,42.0
Nino,59.5,65.0,59.0,60.0,49.0,65.0,59.0
Borja Fernández,60.333333333333336,67.0,59.0,73.0,70.0,46.0,47.0
Cifuentes,23.666666666666668,38.0,11.0,20.0,32.0,21.0,20.0
Bram Castro,22.833333333333332,43.0,13.0,27.0,28.0,14.0,12.0
Federico Agliardi,23.333333333333332,33.0,12.0,32.0,33.0,15.0,15.0
Michael Langer,24.833333333333332,59.0,13.0,29.0,25.0,12.0,11.0
Chris Burke,64.33333333333333,69.0,70.0,66.0,59.0,66.0,56.0
Markus Feulner,72.16666666666667,74.0,75.0,75.0,73.0,75.0,61.0
Kris Commons,70.0,70.0,71.0,71.0,70.0,72.0,66.0
Lee Camp,22.5,36.0,13.0,25.0,31.0,16.0,14.0
Gary O'Neil,69.16666666666667,71.0,68.0,73.0,68.0,70.0,65.0
Alain Rochat,62.166666666666664,62.0,65.0,70.0,62.0,56.0,58.0
Cédric Varrault,55.166666666666664,41.0,60.0,66.0,64.0,68.0,32.0
Julio Álvarez,71.16666666666667,77.0,81.0,71.0,73.0,77.0,48.0
Philippe Senderos,39.666666666666664,42.0,35.0,58.0,51.0,22.0,30.0
Karim Ziani,71.33333333333333,72.0,68.0,74.0,71.0,76.0,67.0
Morten Rasmussen,49.333333333333336,68.0,35.0,48.0,38.0,46.0,61.0
DaMarcus Beasley,63.333333333333336,62.0,63.0,67.0,59.0,67.0,62.0
Dorus de Vries,23.166666666666668,31.0,13.0,34.0,33.0,17.0,11.0
Dean Whitehead,66.66666666666667,66.0,73.0,72.0,69.0,65.0,55.0
Clint Hill,43.5,39.0,53.0,55.0,49.0,35.0,30.0
Luke Steele,24.333333333333332,43.0,12.0,24.0,28.0,19.0,20.0
Aaron Hughes,47.5,41.0,46.0,65.0,58.0,42.0,33.0
Paul Robinson,27.0,42.0,20.0,21.0,40.0,19.0,20.0
Vítor Silva,69.83333333333333,75.0,67.0,74.0,71.0,75.0,57.0
Matt Gilks,24.333333333333332,33.0,20.0,28.0,35.0,12.0,18.0
Diederik Boer,20.5,29.0,15.0,31.0,22.0,12.0,14.0
Manu Herrera,23.666666666666668,24.0,25.0,22.0,23.0,24.0,24.0
Valeriy Luchkevych,64.66666666666667,68.0,72.0,71.0,67.0,56.0,54.0
David Guzman,59.666666666666664,60.0,59.0,67.0,68.0,53.0,51.0
Artur Jorge,36.666666666666664,30.0,33.0,49.0,41.0,34.0,33.0
Roberto Soira,48.166666666666664,53.0,40.0,55.0,42.0,41.0,58.0
Renato Rochela,62.833333333333336,68.0,64.0,70.0,72.0,55.0,48.0
Enaldo Paneira,61.666666666666664,72.0,48.0,68.0,55.0,70.0,57.0
Ever Sineiro,64.0,64.0,66.0,67.0,60.0,67.0,60.0
Paulo Daineiro,64.33333333333333,67.0,64.0,67.0,50.0,68.0,70.0
Vinicius Trieiro,58.0,60.0,66.0,67.0,63.0,57.0,35.0
Daniel Mestrança,56.833333333333336,47.0,60.0,64.0,58.0,65.0,47.0
Cristian González,50.0,41.0,58.0,59.0,61.0,52.0,29.0
Imanol García,59.0,66.0,46.0,72.0,65.0,47.0,58.0
Andrija Balic,67.5,67.0,68.0,75.0,72.0,61.0,62.0
Bryan Cabezas,65.33333333333333,65.0,75.0,63.0,66.0,60.0,63.0
Diego Godoy,59.5,55.0,59.0,64.0,61.0,65.0,53.0
Bojan Nastić,52.833333333333336,56.0,67.0,61.0,62.0,43.0,28.0
Ghislain Konan,62.333333333333336,56.0,70.0,67.0,56.0,67.0,58.0
Gelson Dala,54.666666666666664,57.0,45.0,54.0,38.0,66.0,68.0
Evans Kangwa,56.166666666666664,59.0,62.0,59.0,38.0,56.0,63.0
Manuel Lazzari,59.333333333333336,66.0,68.0,66.0,60.0,51.0,45.0
Matúš Bero,65.66666666666667,68.0,63.0,65.0,62.0,66.0,70.0
José Aja,38.333333333333336,35.0,29.0,51.0,41.0,36.0,38.0
Panagiotis Retsos,46.5,42.0,57.0,62.0,61.0,31.0,26.0
Sebastián Hernández,66.66666666666667,75.0,59.0,71.0,65.0,66.0,64.0
João Amaral,62.5,71.0,72.0,60.0,48.0,68.0,56.0
João Talocha,49.666666666666664,37.0,55.0,56.0,47.0,55.0,48.0
Pedro Rebocho,59.666666666666664,43.0,70.0,74.0,68.0,62.0,41.0
Renan Diniz,37.166666666666664,30.0,38.0,48.0,40.0,32.0,35.0
Domingos Duarte,34.5,30.0,34.0,48.0,41.0,27.0,27.0
Caro,24.666666666666668,32.0,11.0,26.0,34.0,20.0,25.0
Jair Amador,41.333333333333336,35.0,33.0,62.0,55.0,34.0,29.0
Andrey Malykh,58.0,54.0,67.0,64.0,58.0,53.0,52.0
Django Warmerdam,63.166666666666664,65.0,69.0,71.0,68.0,67.0,39.0
Fábio China,52.166666666666664,41.0,70.0,63.0,48.0,58.0,33.0
David Carmona,53.5,46.0,69.0,62.0,54.0,57.0,33.0
Akram Afif,61.333333333333336,62.0,68.0,66.0,59.0,61.0,52.0
Odriozola,47.333333333333336,31.0,71.0,63.0,44.0,46.0,29.0
Ranteiro Alves,66.83333333333333,68.0,70.0,72.0,71.0,58.0,62.0
Sandeiro Leal,66.33333333333333,66.0,55.0,69.0,71.0,69.0,68.0
Caio Tafarell,60.333333333333336,64.0,41.0,72.0,72.0,52.0,61.0
Peter Torreiro,20.0,46.0,12.0,20.0,18.0,16.0,8.0
Caio Padricio,24.0,45.0,21.0,25.0,23.0,15.0,15.0
Matos,52.5,47.0,71.0,58.0,57.0,60.0,22.0
Ahmed Duiedar,37.833333333333336,24.0,28.0,58.0,65.0,24.0,28.0
Noah Joel Sarenren Bazee,60.0,55.0,69.0,67.0,50.0,64.0,55.0
Petar Brlek,62.333333333333336,73.0,52.0,71.0,63.0,59.0,56.0
Ryota Oshima,69.5,71.0,63.0,71.0,66.0,76.0,70.0
Shintaro Kurumaya,58.0,56.0,65.0,55.0,49.0,67.0,56.0
Aleñà,65.5,65.0,63.0,82.0,71.0,71.0,41.0
Garrido,51.0,59.0,41.0,69.0,62.0,41.0,34.0
Rodrigo Aliendro,60.333333333333336,64.0,56.0,67.0,64.0,55.0,56.0
Naomichi Ueda,36.5,29.0,32.0,59.0,52.0,25.0,22.0
Franco Sbuttoni,36.0,24.0,24.0,68.0,52.0,26.0,22.0
Daiki Niwa,37.833333333333336,25.0,48.0,64.0,29.0,30.0,31.0
Yoshifumi Kashiwa,60.166666666666664,62.0,68.0,61.0,57.0,54.0,59.0
Takahiro Sekine,59.5,63.0,74.0,66.0,75.0,35.0,44.0
Kubilay Kanatsızkuş,56.166666666666664,61.0,34.0,62.0,52.0,62.0,66.0
Ronald Matarrita,55.0,52.0,65.0,67.0,54.0,60.0,32.0
Jhonier Viveros,64.5,73.0,76.0,66.0,60.0,69.0,43.0
Lato,59.833333333333336,49.0,72.0,66.0,58.0,60.0,54.0
Keegan Rosenberry,57.166666666666664,55.0,59.0,66.0,66.0,62.0,35.0
Saman Ghoddos,60.833333333333336,66.0,63.0,62.0,49.0,61.0,64.0
Rodrigo,56.833333333333336,64.0,35.0,71.0,77.0,56.0,38.0
Andraž Šporar,63.0,61.0,71.0,67.0,56.0,59.0,64.0
