Rating_Group,Name,Rating
Medium,Alexis Zapata,69
Medium,Dominic Iorfa,69
Medium,Aaron Appindangoye,69
Medium,Fidencio Oviedo,69
Medium,Brayan Véjar,69
Medium,Hideto Takahashi,69
Medium,Julien De Sart,69
Medium,Gael Sandoval,69
Medium,Patrik Carlgren,69
Medium,Alejandro González,69
Medium,Jaime Córdoba,69
Medium,Dzon Delarge,69
Medium,Javier Güemez,69
Medium,Ioannis Mystakidis,71
Medium,Gonçalo Paciência,69
Medium,Stefan Kutschke,69
Medium,Marco Sangalli,69
Medium,Duncan Watmore,69
Medium,Marvin Stefaniak,69
Medium,Rémy Dugimont,69
Medium,Dankler,69
Medium,Fabrizio Poli,69
Medium,Facundo Oreja,69
Medium,Mohamed El Makrini,69
Medium,Florian Martin,69
Medium,Shani Tarashaj,69
Medium,Wout Droste,69
Medium,Sehrou Guirassy,69
Medium,Jérémy Cordoval,69
Medium,Maximiliano Núñez,69
Medium,Matías Sarulyte,69
Medium,Vyacheslav Krotov,69
Medium,Iván Etevenaux,69
Medium,César Rigamonti,69
Medium,Adrien Hunou,69
Medium,Alexis Niz,69
Medium,Axel Werner,69
Medium,Gastón Díaz,69
Medium,Ciro Rius,69
Medium,Nelson Ibáñez,69
Medium,Alan Aguerre,69
Medium,Juan Cavallaro,69
Medium,Varela,69
Medium,Álvaro Ramos,69
Medium,Michael Ríos,69
Medium,Nicolás Pasquini,69
Medium,Luciano Balbi,69
Medium,Maximiliano Cerato,69
Medium,Óscar Hernández,69
Medium,Gaspar Iñíguez,69
Medium,Augusto Barrios,69
Medium,Alejandro Bernal,69
Medium,Stefan Medina,69
Medium,Cristian Bonilla,69
Medium,Javier López,69
Medium,Andrés Correa,69
Medium,César Valenzuela,69
Medium,Alejandro Contreras,69
Medium,Jean Carlos Blanco,69
Medium,Valber Huerta,69
Medium,Víctor Castillo,69
Medium,Deivy Balanta,69
Medium,Raúl Loaiza,69
Medium,Julián Quiñones,69
Medium,César Arias,69
Medium,Nicolás Carreño,69
Medium,Juan Cabezas,69
Medium,Dávinson Monsalve,69
Medium,Édinson Palomino,69
Medium,Yonatan Murillo,69
Medium,Linus Wahlqvist,69
Medium,Sam Gallagher,69
Medium,Baptiste Guillaume,69
Medium,Alberto Cerri,69
Medium,Luis Valenzuela,69
Medium,Bismar Acosta,70
Medium,Hervin Ongenda,69
Medium,James Wilson,69
Medium,Simon Gustafson,69
Medium,Marco Medel,69
Medium,Babacar Sarr,69
Medium,Facundo Píriz,69
Medium,Robin Šimović,69
Medium,Roman Zobnin,69
Medium,Mauricio Sperduti,69
Medium,Stefan Lex,69
Medium,Jordan Marié,69
Medium,Jón Daði Böðvarsson,69
Medium,Mauro Caballero,69
Medium,Kevin Harbottle,69
Medium,Omar Gaber,69
Medium,Fernando Aristeguieta,69
Medium,Andrew Farrell,69
Medium,Carlos Cisneros,69
Medium,Luca Garritano,69
Medium,Roberto Insigne,69
Medium,Robin Ramírez,69
Medium,Richairo Živković,69
Medium,Julian Green,69
Medium,Julian Michel,69
Medium,Alejandro Meleán,69
Medium,Brian Idowu,69
Medium,Rani Khedira,69
Medium,René Vollath,69
Medium,Marco Hartmann,69
Medium,Phil Ofosu-Ayeh,69
Medium,Rico Benatelli,69
Medium,Jeong Woon,69
Medium,Sheldon Bateau,69
Medium,Andrea Schiavone,69
Medium,Lucas Domínguez,69
Medium,Michał Kopczyński,69
Medium,Declan John,69
Medium,Lucas Woudenberg,69
Medium,Lévy Madinda,69
Medium,Callum McGregor,69
Medium,Olarenwaju Kayode,69
Medium,Svetoslav Dyakov,69
Medium,Ben Osborn,69
Medium,Leandrinho,69
Medium,Niko Gießelmann,69
Medium,Francesco Fedato,69
Medium,Emiliano Marcondes,69
Medium,Nikolay Zaytsev,69
Medium,Paul Reulet,69
Medium,Lucas João,69
Medium,Christian Kouakou,69
Medium,Mathias Abero,69
Medium,Pape Paye,69
Medium,Abdulaziz Al Jebreen,69
Medium,Léo Itaperuna,69
Medium,Khalid Boutaïb,69
Medium,Diamantis Chouchoumis,69
Medium,João Teixeira,69
Medium,De Tomás,69
Medium,Denis Linsmayer,69
Medium,Patrick Ziegler,69
Medium,Michael Hefele,69
Medium,Daniele Sciaudone,69
Medium,Brilliant Khuzwayo,69
Medium,Marquinhos Pedroso,69
Medium,Brito,69
Medium,Florian Tardieu,69
Medium,Darío Burbano,69
Medium,Carlo Mammarella,69
Medium,Muamer Tanković,69
Medium,Hadi Sacko,69
Medium,Mouez Hassen,69
Medium,Wagner,69
Medium,Adam Frączczak,69
Medium,Renaud Ripart,69
Medium,Mateusz Matras,69
Medium,Mustafa Saymak,69
Medium,Chris Maxwell,69
Medium,Panagiotis Vlachodimos,69
Medium,Thom Haye,69
Medium,Jules Iloki,69
Medium,Florent Mollet,69
Medium,Yahia Sulaiman Al Shehri,69
Medium,Awadh Khamis Al Faraj,69
Medium,Shaya Ali Sharahili,69
Medium,Quentin Bernard,69
Medium,Andrés Romero,69
Medium,Julian Schauerte,69
Medium,Danny Blum,69
Medium,Tony Watt,69
Medium,Rober Correa,69
Medium,Filip Starzyński,69
Medium,Dominik Furman,69
Medium,Hördur Magnússon,69
Medium,Frédéric Gounongbe,69
Medium,Roberto Punčec,69
Medium,Lukas Spendlhofer,69
Medium,Juanto,69
Medium,Daniel Bessa,69
Medium,Kasper Larsen,69
Medium,Andy Yiadom,69
Medium,Danny Ward,69
Medium,Alexy Bosetti,69
Medium,Mateusz Mak,69
Medium,Anthony Jung,69
Medium,Nathan Júnior,69
Medium,Aaron Maund,69
Medium,Pablo Nicolás Caballero,69
Medium,Mehdi Zeffane,69
Medium,Amos Youga,69
Medium,Anastasios Karamanos,69
Medium,Alhassan Kamara,69
Medium,Stefan Thesker,69
Medium,Luis Silva,69
Medium,Mikael Ishak,69
Medium,Philipp Hofmann,69
Medium,Carlos Labrín,69
Medium,Solly March,69
Medium,Giorgos Katsikas,69
Medium,Matúš Putnocký,69
Medium,Ernestas Šetkus,69
Medium,Marcus Antonsson,69
Medium,Isaac Hayden,69
Medium,Patric,69
Medium,Jacob Murphy,69
Medium,Igor Vetokele,69
Medium,Harrison Reed,69
Medium,Isaac Kiese Thelin,69
Medium,Rafinha,69
Medium,Onur Bulut,69
Medium,Esteban Andrada,69
Medium,Gaston Brugman,69
Medium,Alessandro Longhi,69
Medium,Giuseppe De Luca,69
Medium,Cristian Insaurralde,69
Medium,Tebogo Langerman,69
Medium,Sandy Walsh,69
Medium,Immanuel Höhn,69
Medium,Jack Price,69
Medium,Dave Bulthuis,69
Medium,Brahim Darri,69
Medium,Álvaro Lemos,69
Medium,Nicola Bellomo,69
Medium,André Weis,69
Medium,Wojciech Golla,69
Medium,Mattia Valoti,69
Medium,Cristiano,69
Medium,Mamadou Kone,69
Medium,Adrián Ortolá,69
Medium,Ondřej Petrák,69
Medium,Marco Bueno,69
Medium,Gary Mackay-Steven,69
Medium,Joan Román,69
Medium,Stefan Schwab,68
Medium,Mats Seuntjens,69
Medium,Michele Pellizzer,69
Medium,Kevin Stöger,69
Medium,Joe Ralls,69
Medium,Pape Maly Diamanka,69
Medium,Fabio Lucioni,69
Medium,Yanic Wildschut,69
Medium,Hilario Navarro,69
Medium,Edwin Gyasi,69
Medium,Craig Forsyth,69
Medium,Dino Arslanagic,69
Medium,Aleksandar Trajkovski,69
Medium,Pelé van Anholt,69
Medium,Cristian Herrera,69
Medium,Marcello Trotta,69
Medium,Thomas Guerbert,69
Medium,Doke Schmidt,69
Medium,Jurgen Mattheij,69
Medium,Valentín Viola,69
Medium,Christopher Dibon,69
Medium,Dirk Orlishausen,69
Medium,Nils Teixeira,69
Medium,Paul Delecroix,69
Medium,Alfredo Donnarumma,69
Medium,Luigi Castaldo,69
Medium,Jiří Skalák,69
Medium,Florian Hübner,69
Medium,Derrick Williams,69
Medium,Gustav Valsvik,69
Medium,Cristian Nazarit,69
Medium,Georg Teigl,69
Medium,Thomas Monconduit,69
Medium,Michael O'Halloran,69
Medium,Kevin Müller,69
Medium,Cristian Battocchio,69
Medium,Emiliano Martinez,69
Medium,Armando Zamorano,69
Medium,Ondřej Vaněk,69
Medium,Adam Taggart,69
Medium,Anton Kochenkov,69
Medium,Luis Felipe,69
Medium,Aníbal Capela,69
Medium,William,69
Medium,Facundo Quignon,69
Medium,Nicolai Næss,69
Medium,Lee Seung Gi,69
Medium,Akaki Gogia,69
Medium,Matthías Vilhjálmsson,69
Medium,Saborit,69
Medium,Daniel Johnson,69
Medium,Gershon Koffie,69
Medium,Pierre Sagna,69
Medium,Salvatore D'Elia,69
Medium,Jakob Ankersen,69
Medium,Manuel Torres,69
Medium,Ádám Pintér,69
Medium,Cyrus Christie,69
Medium,Alexander Merkel,69
Medium,Nick Marsman,69
Medium,Javi Álamo,69
Medium,Alex Albístegui,69
Medium,Daniel Chima Chukwu,69
Medium,Maciej Makuszewski,69
Medium,Gregor Breinburg,69
Medium,Jason Lowe,69
Medium,Jens Naessens,69
Medium,Marco Pérez,69
Medium,Sonny Kittel,69
Medium,Kamil Agalarov,69
Medium,Pedro Moreira,69
Medium,Jonathan Ligali,69
Medium,Jonas Knudsen,69
Medium,Ángel Sepúlveda,69
Medium,Jorge Teixeira,69
Medium,Franco Arizala,69
Medium,Glynor Plet,69
Medium,César Soriano,69
Medium,Abdoulaye Bamba,69
Medium,Haris Radetinac,69
Medium,Jack Robinson,69
Medium,Juan Muñiz,69
Medium,João Pereira,69
Medium,Fredrik Oldrup Jensen,69
Medium,Nadir Çiftçi,66
Medium,Joe Corona,69
Medium,Javi Jiménez,69
Medium,Josh McEachran,69
Medium,Kenneth Zohore,69
Medium,Luis Ángel Mendoza,69
Medium,Franck Etoundi,68
Medium,Greg Garza,69
Medium,Jona,69
Medium,Teddy Mézague,69
Medium,Mads Hvilsom,69
Medium,Jacques Zoua,69
Medium,Gonzalo Castellani,69
Medium,Alexander Kačaniklić,69
Medium,Liam Palmer,69
Medium,Andrés Túñez,69
Medium,Sergey Chepchugov,69
Medium,Steven Beitashour,69
Medium,Leandro Marín,69
Medium,Mark van der Maarel,69
Medium,Darryl Lachman,69
Medium,Simon Makienok,69
Medium,Sam Morsy,69
Medium,Cedrick,69
Medium,Tony Tchani,68
Medium,Angel Martínez,69
Medium,Miquel,69
Medium,Yaya Sanogo,69
Medium,Marlon Pack,69
Medium,Írven Ávila,69
Medium,Yulián Anchico,69
Medium,Cheick Doukouré,69
Medium,Lucien Owona,69
Medium,Fabien Farnolle,69
Medium,Matej Delač,69
Medium,Marko Milinković,68
Medium,Iván González,69
Medium,Dani Toribio,69
Medium,António Filipe,69
Medium,Florent Hanin,69
Medium,Jakob Ahlmann,69
Medium,Izunna Arnest Uzochukwu,69
Medium,Fredrik Ulvestad,69
Medium,Michael Jacobs,69
Medium,Matteo Ciofani,69
Medium,Peniel Mlapa,69
Medium,Petar Skuletic,69
Medium,Shaun Hutchinson,69
Medium,Sebastián Prediger,69
Medium,André Santos,69
Medium,Zequinha,69
Medium,Barış Başdaş,69
Medium,Nicolò Brighenti,69
Medium,Sebastian Mielitz,69
Medium,Thomas Schrammel,69
Medium,Anthony Gonçalves,69
Medium,Milan Lukač,69
Medium,Riad Nouri,69
Medium,Fanol Përdedaj,69
Medium,Erbín Trejo,69
Medium,Matilla,69
Medium,Kassim Abdallah,69
Medium,Mensur Mujdža,69
Medium,Jordi Figueras,69
Medium,Marc Mateu,69
Medium,Tim Heubach,69
Medium,Mohammed Abubakari,69
Medium,Lee Novak,69
Medium,Marco Stiepermann,69
Medium,Ignacio Canuto,69
Medium,Giedrius Arlauskis,69
Medium,Magno,69
Medium,Joseph Baffo,69
Medium,José Antonio Rodríguez,69
Medium,Jens Wemmer,68
Medium,Sören Brandy,69
Medium,Unai Medina,69
Medium,Samba Sow,69
Medium,Harlee Dean,69
Medium,A.J. DeLaGarza,69
Medium,Markus Holgersson,69
Medium,Ousmane Coulibaly,69
Medium,Miguel Ángel Martínez,69
Medium,Stefan Frei,69
Medium,Pedro Sánchez,69
Medium,Kristoffer Tokstad,69
Medium,Joe Bennett,69
Medium,John Brayford,69
Medium,Chris Tierney,69
Medium,Lamine Gassama,69
Medium,Marcin Budziński,69
Medium,Renan Foguinho,69
Medium,Marley Watkins,69
Medium,Martyn Woolford,69
Medium,Alparslan Erdem,69
Medium,Chris Solly,69
Medium,Dennis Daube,69
Medium,Liam Cooper,69
Medium,Gianluca Litteri,69
Medium,Cillian Sheridan,69
Medium,John Fleck,69
Medium,Sebastian Eriksson,69
Medium,Jørgen Skjelvik,69
Medium,Joel Ekstrand,69
Medium,Rodrigo Salinas,69
Medium,Alexandre Coeff,69
Medium,Pasquale Schiattarella,69
Medium,Fábinho,69
Medium,Manuel Iori,69
Medium,Maurice Dalé,69
Medium,Mustapha Yatabaré,69
Medium,Abdoul Karim Yoda,69
Medium,Éder,69
Medium,Francesco Bolzoni,69
Medium,Júnior Díaz,69
Medium,Ariel Borysiuk,69
Medium,Pavel Golyshev,69
Medium,Nikita Burmistrov,69
Medium,Shin Hyung Min,69
Medium,Will Buckley,69
Medium,Freddie Sears,69
Medium,Seo Sang Min,69
Medium,Abdou Traoré,69
Medium,Wilfried Moimbé,69
Medium,Benjamin Mokulu,69
Medium,William Yarbrough,69
Medium,Enrique Meza,69
Medium,Christopher Nöthe,69
Medium,Sean Franklin,69
Medium,Elliott Bennett,69
Medium,René,69
Medium,Sean Scannell,69
Medium,Vegar Eggen Hedenstad,69
Medium,Matty James,69
Medium,Ched Evans,69
Medium,Even Hovland,69
Medium,Demar Phillips,69
Medium,Adil Auassar,69
Medium,Kike Sola,69
Medium,Mihail Aleksandrov,69
Medium,Fabián Espíndola,69
Medium,Jean-Pascal Fontaine,69
Medium,Kim Kwang Suk,69
Medium,Sander Fischer,69
Medium,Denis Tonucci,69
Medium,Jan Lecjaks,69
Medium,Christian Schneuwly,69
Medium,Mix Diskerud,69
Medium,Gianni Bruno,69
Medium,Matthieu Dreyer,69
Medium,Ryan Koolwijk,69
Medium,Julien Faussurier,69
Medium,Rolf Feltscher,69
Medium,Vincent Muratori,69
Medium,Martyn Waghorn,69
Medium,Arne Feick,69
Medium,Jordy Buijs,69
Medium,Jay Spearing,69
Medium,Shane Lowry,69
Medium,Johannes van den Bergh,69
Medium,Sten Michael Grytebust,69
Medium,Dario Vidosic,69
Medium,Chukwuma Akabueze,69
Medium,Petar Zanev,69
Medium,Brian Sarmiento,69
Medium,Mitch Nichols,69
Medium,André Schembri,69
Medium,Miral Samardžič,69
Medium,Shaun Williams,68
Medium,Johann Ramaré,69
Medium,Nathan Burns,69
Medium,Danny Vukovic,69
Medium,Daniel Pudil,69
Medium,Majed Al Marshadi,69
Medium,Eiji Kawashima,69
Medium,Iriome,69
Medium,Bobby Burling,69
Medium,Christian Brüls,69
Medium,Brad Evans,69
Medium,Edgar Gerardo Lugo,69
Medium,Jesper Juelsgård,69
Medium,Søren Rieks,69
Medium,Harmeet Singh,69
Medium,Nikolay Dimitrov,69
Medium,Stefano Napoleoni,69
Medium,Tommaso Bianchi,69
Medium,Janus Mats Drachmann,69
Medium,César Cortés,69
Medium,Mateo Figoli,69
Medium,Canella,69
Medium,Arnaud Sutchuin-Djoum,69
Medium,Dean Cox,69
Medium,Ricardo Faty,69
Medium,Francesco Della Rocca,69
Medium,Mário Felgueiras,69
Medium,Ignacio González,69
Medium,Magnus Lekven,69
Medium,Danilo Soddimo,69
Medium,José Francisco Torres,69
Medium,Marco Rossi,69
Medium,Agus,69
Medium,Sebastian Rusculleda,69
Medium,Patric Klandt,69
Medium,Ilsinho,69
Medium,Jérôme Le Moigne,69
Medium,Viktor Elm,69
Medium,Malaury Martin,69
Medium,Yerson Opazo,69
Medium,Miguel Pinto,69
Medium,Marvin Emnes,69
Medium,Javier Reina,69
Medium,Luis Felipe Chará,69
Medium,Choi Chul Soon,69
Medium,Ha Dae Sung,68
Medium,Jacek Kiełb,69
Medium,Milivoje Novakovič,69
Medium,Joseph Akpala,69
Medium,Fernando Alexandre,69
Medium,Hervé Kage,69
Medium,Jørgen Horn,69
Medium,Jérémy Choplin,69
Medium,Gabriel Gómez,69
Medium,Patryk Małecki,70
Medium,Artem Fidler,69
Medium,Sunny,69
Medium,Olmo,69
Medium,Rúrik Gíslason,69
Medium,Paolo De Ceglie,69
Medium,Andrea Rossi,69
Medium,Stergos Marinos,69
Medium,Alexandre Bonnet,69
Medium,Rhoys Wiggins,69
Medium,Chris Lines,69
Medium,Nicky Maynard,69
Medium,Nicki Bille Nielsen,69
Medium,Michael Lumb,69
Medium,Nicklas Pedersen,69
Medium,Ahmed Kantari,69
Medium,İlhan Parlak,69
Medium,Martín Bravo,69
Medium,Peçanha,69
Medium,Cristian Álvarez,69
Medium,Javi Flaño,69
Medium,Leobardo López,69
Medium,Yasser Corona,69
Medium,Marcelo Alatorre,69
Medium,Alfaro,69
Medium,Christian Fernández,69
Medium,Steve De Ridder,69
Medium,Mikkel Andersen,69
Medium,Cisma,69
Medium,Steven Davies,69
Medium,Jamie MacDonald,69
Medium,Jan Zimmermann,69
Medium,Hernán Dellafiore,69
Medium,Lewis McGugan,69
Medium,Mark Davies,69
Medium,Shaun Cummings,68
Medium,Simon Dawkins,69
Medium,Jarosław Fojut,69
Medium,Rostyn Griffiths,69
Medium,Alex Bruce,69
Medium,Sherif Ekramy,69
Medium,Daniel Adlung,69
Medium,Ángel Reyna,69
Medium,Ismaël Bangoura,69
Medium,Modou Sougou,69
Medium,Yasser Al Qahtani,69
Medium,Mohammed Al Shalhoub,69
Medium,Sebastien Le Toux,69
Medium,Rob Elliot,69
Medium,Alexandr Budakov,69
Medium,Oliver Fink,69
Medium,Dominik Stroh-Engel,69
Medium,Guillermo Rodríguez,69
Medium,Axel Bellinghausen,69
Medium,David Wheater,69
Medium,Adam Larsen Kwarasey,69
Medium,Nicolás Navarro,69
Medium,Gabriel Agbonlahor,69
Medium,Marcos Tébar,69
Medium,Craig Morgan,69
Medium,Adam Le Fondre,69
Medium,Andrew Crofts,69
Medium,Tim Matthys,69
Medium,Danny Graham,69
Medium,Tom Van Hyfte,69
Medium,Billy Sharp,69
Medium,James Perch,69
Medium,Andrew Davies,69
Medium,Sinan Bolat,69
Medium,Piotr Leciejewski,69
Medium,Luca Pagliarulo,69
Medium,Joan Hartock,69
Medium,Robinson Zapata,69
Medium,Daniel Pavlovic,69
Medium,Jorge Carranza,69
Medium,Pablo Ledesma,69
Medium,Jan Mauersberger,69
Medium,Jamie Mackie,69
Medium,Jorge Estrada,69
Medium,Richy,69
Medium,Cristian Lucchetti,69
Medium,Yuji Nakazawa,69
Medium,Juan Carlos Valenzuela,69
Medium,Carlos Adrián Morales,69
Medium,Karim Haggui,69
Medium,Joe Lewis,69
Medium,Luis Gabriel Rey,69
Medium,Andrea Orlandi,69
Medium,Steven De Petter,69
Medium,Piotr Celeban,69
Medium,Richard Stearman,69
Medium,Adessoye Oyewole,69
Medium,Ronald Raldes,69
Medium,Cristian Nasuti,69
Medium,Johnnie Jackson,69
Medium,Johan Lædre Bjørdal,69
Medium,Olivier Occéan,69
Medium,Philipp Netzer,69
Medium,Simon Busk Poulsen,69
Medium,Johan Absalonsen,69
Medium,Mikkel Rask,69
Medium,Kari Arkivuo,69
Medium,Kevin Doyle,69
Medium,Paolo Sammarco,69
Medium,Andrei Prepeliţă,69
Medium,Oleg Vlasov,69
Medium,Alexandr Pavlenko,69
Medium,Alexandr Dantsev,69
Medium,Diniyar Bilyaletdinov,69
Medium,Codina,69
Medium,José Juan,69
Medium,Corona,69
Medium,Yekta Kurtuluş,69
Medium,Aydın Yılmaz,69
Medium,Sebastián Domínguez,69
Medium,Lucas Lobos,69
Medium,Ismael Blanco,69
Medium,Sebastián Saja,69
Medium,Mariano González,69
Medium,Nelson Benítez,69
Medium,Reynald Lemaître,69
Medium,Mihael Mikić,69
Medium,Mitsuo Ogasawara,70
Medium,Vicente Sánchez,69
Medium,Sinha,69
Medium,Aldo De Nigris,69
Medium,Glenn Loovens,69
Medium,Joris Marveaux,69
Medium,Craig Conway,69
Medium,Davide Callà,69
Medium,Fabián Vargas,69
Medium,Clemente Rodríguez,69
Medium,Matteo Contini,69
Medium,Gino Coutinho,69
Medium,Arturo Alvarez,69
Medium,John Welsh,69
Medium,Davino Verhulst,69
Medium,Umut Bulut,69
Medium,Benjamin De Ceulaer,69
Medium,Jean II Makoun,69
Medium,Andy Lonergan,69
Medium,Thomas Broich,69
Medium,Damien Perquis,69
Medium,Sébastien Roudet,69
Medium,Robert Wulnikowski,69
Medium,Edu Albacar,69
Medium,Veroljub Salatić,69
Medium,Christian Grindheim,69
Medium,Karl Henry,69
Medium,Lee Grant,69
Medium,Gordon Greer,69
Medium,Paulo Lopes,69
Medium,Anton Ferdinand,68
Medium,Steffen Hofmann,69
Medium,Stefan Kulovits,69
Medium,Camacho,69
Medium,Kalu Uche,69
Medium,Mijat Marić,69
Medium,Chris Brunt,69
Medium,Bruno Grougi,69
Medium,Souleymane Camara,69
Medium,Cristian Zaccardo,69
Medium,Thomas Kahlenberg,69
Medium,Andrea Caracciolo,69
Medium,Christian Tiffert,69
Medium,Kevin McNaughton,69
Medium,Ryan Taylor,69
Medium,Arkadiusz Głowacki,69
Medium,Meyong,69
Medium,Wes Brown,69
Medium,Jussi Jääskeläinen,69
Medium,David Vaughan,69
Medium,Guy Demel,67
Medium,Luis García,69
Medium,Volodymyr Kostevych,68
Medium,José Leguizamón,68
Medium,Ognjen Gnjatić,68
Medium,Antonio Mlinar Delamea,68
Medium,Erwan Quintin,68
Medium,Enzio Julião,68
Medium,Heitor Mutto,68
Medium,Freddy Cardouso,68
Medium,Marlon Dorrão,68
Medium,Fred Soidares,68
Medium,Romario Benzar,73
Medium,Giorgi Kvilitaia,68
Medium,Julio Angulo,68
Medium,Nemanja Petrović,68
Medium,Samir Memišević,68
Medium,Aleix Febas,68
Medium,Silvère Ganvoula,68
Medium,Joel,68
Medium,Okacha Hamzaoui,68
Medium,Kevin Bonifazi,68
Medium,Jean Thierry Lazare Amani,68
Medium,Maximiliano Sigales,68
Medium,Yan Brice Eteki,68
Medium,David Haro,68
Medium,Keagan Buchanan,68
Medium,Branimir Kalaica,68
Medium,Vladimir Poluyakhtov,68
Medium,Fabinho,68
Medium,Giuliano Modica,68
Medium,Steve Breitkreuz,68
Medium,Eric Ocansey,68
Medium,Davide Eustáquio,68
Medium,Adrián Maideira,68
Medium,Jorgino Baumer,68
Medium,Óscar Sendinho,68
Medium,Márcio Velinha,68
Medium,Vágner Norteiro,68
Medium,Ronaldo Vieira,68
Medium,Mamadou Fall,68
Medium,Odsonne Edouard,68
Medium,Nicolás Leguizamón,68
Medium,Song Si Woo,68
Medium,Andrés Schetino,68
Medium,Alin Toşca,68
Medium,Jon Bautista,68
Medium,Ribamar,68
Medium,Daisuke Kikuchi,68
Medium,Roy Kortsmit,68
Medium,Denzel Dumfries,68
Medium,Takuya Iwanami,68
Medium,Shoma Doi,68
Medium,Keigo Higashi,68
Medium,Takuji Yonemoto,68
Medium,Yohei Toyoda,68
Medium,Shinnosuke Nakatani,68
Medium,Kosuke Nakamura,68
Medium,Facundo Silva,68
Medium,Gabriel Carabajal,68
Medium,Takuto Hayashi,68
Medium,Yoshiaki Komai,68
Medium,Shingo Tomita,68
Medium,Tsukasa Umesaki,68
Medium,Tomoya Ugajin,68
Medium,Enrique Soto,68
Medium,Bismark,68
Medium,Joaquín,68
Medium,Juan Muriel Orlando,68
Medium,José David Moya,68
Medium,Diego Fabián Torres,68
Medium,Kosuke Ota,68
Medium,Justin Hoogma,68
Medium,Ioan Adrian Hora,68
Medium,Daniel Cataño,68
Medium,José Arnáiz,68
Medium,Axel Tuanzebe,68
Medium,Aitor,68
Medium,João Nunes,68
Medium,Trent Alexander-Arnold,68
Medium,Iván Alejo,68
Medium,Yanni Regäsel,68
Medium,Tomás Andrade,68
Medium,Pedro Pereira,68
Medium,Matheus Índio,68
Medium,Deyvison,68
Medium,Kaio Figueiras,68
Medium,Franci Martinho,68
Medium,Adão Salvadaldo,68
Medium,Dener Rolim,68
Medium,Lucas Medeirão,68
Medium,Hedson Porfírio,68
Medium,Claudiosa Paes,68
Medium,Helito Caldeira,68
Medium,Jessé Ferdeira,68
Medium,Leyvin Balanta,68
Medium,Arthur Silbeira,68
Medium,Cris Laranjeiros,68
Medium,Adão Morrinhos,68
Medium,Jadson Castrelo,68
Medium,Welson Leima,68
Medium,Claytisco Branco,68
Medium,Anselmo Meirás,68
Medium,Fredinho Mutto,68
Medium,Suat Serdar,68
Medium,Jean Luc Assoubre,68
Medium,Rubén Alcaraz,68
Medium,Franck-Yves Bambock,68
Medium,Bryan Heynen,68
Medium,João Góis,68
Medium,Denis Popovič,68
Medium,Saša Marković,68
Medium,Miguel Vieira,68
Medium,Miramón,68
Medium,Ariajasuru Hasegawa,68
Medium,Néstor,68
Medium,Hélder Tavares,68
Medium,Marko Bašić,68
Medium,Kévin Hoggas,68
Medium,Pascal Köpke,68
Medium,Darko Lazić,68
Medium,Patrick Eze,68
Medium,Pica,68
Medium,Otegui,68
Medium,Vincent Marchetti,68
Medium,Matty Taylor,68
Medium,Omar Perdomo,68
Medium,Rob Holding,68
Medium,Jair Céspedes,68
Medium,Robert Arboleda,68
Medium,Librado Azcona,68
Medium,Ablae Mbengue,68
Medium,Felix Passlack,68
Medium,Zhang Yuning,68
Medium,Lucas Venuto,68
Medium,Jeong Seung Hyeon,68
Medium,Kerim Mrabti,68
Medium,Lukáš Haraslín,68
Medium,Mateo Cassierra,68
Medium,David Barbona,68
Medium,Augusto Batalla,68
Medium,Aminou Bouba,68
Medium,Cristian Roldan,68
Medium,Mauricio Martínez,68
Medium,Leonardo Saldaña,68
Medium,Franco Canever,68
Medium,Hidde ter Avest,68
Medium,Patricio Romero,68
Medium,Fernando Brandán,68
Medium,Nordi Mukiele,68
Medium,Olavide,68
Medium,Dominik Nagy,68
Medium,Nicola Citro,68
Medium,Igor Bezdenezhnykh,68
Medium,Kevin Balanta,68
Medium,Branco Ampuero,68
Medium,Konrad Laimer,68
Medium,Volkan Fındıklı,68
Medium,Benjamín Kuscevic,68
Medium,Khaled Narey,68
Medium,Pelle van Amersfoort,68
Medium,Robert Mühren,68
Medium,Cristo,68
Medium,Miroslav Čovilo,68
Medium,Jesús Valentín,68
Medium,Sergio Marcos,68
Medium,Miguel Cardoso,68
Medium,Marcos Curado,68
Medium,Sergiy Bolbat,68
Medium,Jorge Rodríguez,68
Medium,Nery Leyes,68
Medium,Emmanuel Boateng,68
Medium,Esteban Burgos,68
Medium,Ryan Kent,68
Medium,Hendrick Ekstein,68
Medium,Haris Belkebla,68
Medium,Julian Pollersbeck,68
Medium,Andrés Vilches,68
Medium,Mauricio Carrasco,68
Medium,Roberto Crivello,68
