Name,Passing,Vision,Crossing,Short_Pass,Long_Pass,Curve,Volleys
Julio Chiarini,22.333333333333332,38,15,25,21,20,15
João Afonso,35.166666666666664,32,38,52,34,27,28
Stephen Kingsley,58.166666666666664,55,74,67,55,73,25
Tom van Weert,48.333333333333336,49,39,61,36,49,56
Granell,69.33333333333333,68,67,76,70,79,56
Borja Lázaro,50.666666666666664,49,42,52,33,51,77
Rui Correia,37.0,29,32,53,44,33,31
Concha,66.16666666666667,67,67,62,65,71,65
Emil Berggreen,53.666666666666664,61,32,61,45,64,59
Aleksandar Pešić,61.333333333333336,66,58,71,49,56,68
Filipe Melo,57.0,60,62,68,65,50,37
Lucas Diarte,40.333333333333336,33,53,62,35,31,28
Carraça,65.16666666666667,64,60,73,69,68,57
Emanuel Aguilera,48.666666666666664,47,37,58,58,59,33
Oğulcan Çağlayan,64.5,64,64,69,63,65,62
Muammer Yıldırım,18.0,31,13,20,17,13,14
Dorin Rotariu,64.33333333333333,67,69,68,58,69,55
Fernando Pellegrino,23.166666666666668,36,16,28,25,19,15
Selim Ay,42.0,33,49,61,59,26,24
Pablo Pérez,67.5,68,59,75,73,67,63
Benno Schmitz,59.5,57,67,71,52,68,42
Martin Ødegaard,59.666666666666664,70,52,71,59,58,48
Ezequiel Unsain,24.833333333333332,41,15,32,23,20,18
José Carlos,47.166666666666664,29,48,66,63,46,31
Barnes Osei,58.166666666666664,61,63,61,44,56,64
Vasil Bozhikov,45.166666666666664,39,65,60,49,28,30
Strahil Popov,62.333333333333336,53,71,64,62,73,51
Leonel Di Plácido,59.0,68,72,64,58,38,54
Patrick Roberts,61.666666666666664,71,60,69,62,56,52
Kasper Fisker,65.33333333333333,69,73,68,68,69,45
Paul Seguin,57.0,59,54,72,68,41,48
Gonzalo Díaz,62.0,68,66,65,60,56,57
Kim Do Hyeok,63.5,74,58,76,73,57,43
Ryan Hollingshead,56.5,62,59,64,58,56,40
Ernesto Hernández,24.5,46,19,24,23,16,19
Armando Vargas,69.0,72,72,73,68,70,59
Dieter Villalpando,67.83333333333333,73,59,70,71,71,63
Ante Puljić,41.666666666666664,39,47,57,52,25,30
Gerónimo Poblete,61.5,67,56,78,72,55,41
Tim Leibold,62.333333333333336,63,68,70,59,72,42
Cameron Brannagan,69.33333333333333,74,68,74,76,72,52
Ryan Thomas,61.666666666666664,74,58,73,63,55,47
Federico Mattiello,68.16666666666667,60,72,69,63,76,69
Kemar Lawrence,53.666666666666664,46,66,60,47,56,47
Dmytro Khomchenovskyi,64.16666666666667,72,73,71,67,53,49
Bersant Celina,60.333333333333336,66,65,69,62,65,35
Jorginho,61.166666666666664,63,62,65,58,52,67
Zhivko Milanov,58.5,57,70,66,61,54,43
Ismaïl Aissati,66.66666666666667,73,68,70,64,64,61
Gheorghe Grozav,62.666666666666664,66,57,70,59,60,64
Igor Bubnjić,35.666666666666664,29,26,45,51,35,28
Ante Rebić,56.666666666666664,58,56,66,48,57,55
Jimmy Medranda,54.0,62,64,59,56,46,37
Dimitri Cavaré,50.166666666666664,47,67,66,59,32,30
Baptiste Santamaria,61.5,74,62,76,73,48,36
Uroš Matić,62.833333333333336,65,58,73,72,54,55
Raffaele Di Gennaro,21.166666666666668,41,11,26,18,12,19
Saúl,55.5,53,74,71,54,59,22
Pedro Tiba,64.5,73,58,76,59,70,51
Raúl Osorio,35.0,27,24,51,50,29,29
César Pinares,62.0,69,54,66,66,74,43
Pozo,64.66666666666667,61,62,69,61,65,70
Olivier Ntcham,54.5,63,43,74,70,45,32
Kim Min Woo,66.0,71,67,71,65,69,53
Samir Saad,51.5,56,41,56,57,50,49
Aleksandar Bjelica,66.83333333333333,66,72,69,71,71,52
Jonathan Zacaría,65.0,61,67,67,69,75,51
Dakonam Djené,45.666666666666664,39,60,48,54,51,22
Javier Mendoza,59.0,60,65,66,65,59,39
Alexis Martín Arias,20.833333333333332,25,20,29,22,17,12
Martín Barragán,62.5,66,58,65,55,66,65
Shuichi Gonda,29.333333333333332,66,17,27,26,21,19
Shusaku Nishikawa,31.666666666666668,26,18,53,45,13,35
Sequeira,55.666666666666664,44,68,63,60,60,39
Darwin Cerén,57.666666666666664,61,52,70,75,42,46
Wilker Ángel,37.833333333333336,34,34,53,50,32,24
Aníbal Godoy,56.666666666666664,63,42,79,77,48,31
Václav Černý,61.0,65,53,64,48,72,64
Yeltsin Tejeda,60.666666666666664,61,57,72,71,57,46
Godfrey Oboabona,45.666666666666664,40,40,65,64,35,30
Jean Zimmer,60.5,51,74,72,59,60,47
Alvas Powell,50.333333333333336,57,59,54,55,48,29
Luca Bittante,57.5,56,68,68,62,52,39
Roberto,53.666666666666664,54,46,62,43,47,70
Filip Raičević,49.166666666666664,50,25,60,49,43,68
Néstor Moiraghi,35.666666666666664,29,25,53,55,29,23
Boli Bolingoli,56.5,61,66,65,55,45,47
Renaud Emond,55.333333333333336,58,48,60,33,64,69
Uroš Spajić,46.333333333333336,47,53,56,53,39,30
Edimilson Fernandes,62.333333333333336,68,54,73,68,57,54
Birama Ndoye,54.833333333333336,55,53,69,65,44,43
Bruno Pires,47.0,46,43,65,55,31,42
Ibrahima Seck,50.0,63,48,66,56,35,32
Guido Milan,36.0,37,26,59,35,27,32
Gabriel Graciani,58.333333333333336,64,62,63,60,51,50
César,41.5,30,49,54,45,35,36
Lucas Pittinari,59.666666666666664,60,55,70,76,41,56
Walter Benítez,23.5,44,12,26,27,19,13
Ezequiel Rescaldani,51.166666666666664,52,43,62,42,47,61
Facundo Castillón,60.833333333333336,65,59,64,56,62,59
Lautaro Giannetti,35.5,23,35,44,42,37,32
Leandro Desábato,63.833333333333336,64,60,70,69,67,53
Maximiliano Urruti,56.0,64,36,60,49,53,74
Nicolás Aguirre,67.33333333333333,67,68,69,68,75,57
Guillermo Cosaro,52.5,47,65,67,66,34,36
Fernando Meza,45.166666666666664,29,60,62,58,30,32
Gerard,63.666666666666664,67,48,81,76,64,46
Fernando Cordero,62.0,57,73,72,64,65,41
Farès Bahlouli,63.666666666666664,71,62,70,65,60,54
Leandro Benegas,50.166666666666664,45,41,56,44,45,70
Ángelo Sagal,59.166666666666664,57,66,66,59,52,55
Franz Schultz,64.66666666666667,61,76,72,67,72,40
Jorge Pereyra Díaz,67.16666666666667,67,71,68,62,71,64
Óscar Benítez,63.333333333333336,63,64,70,67,66,50
Ángel Zaldívar,61.833333333333336,58,62,64,60,65,62
Nicolás Berardo,57.666666666666664,52,69,71,59,58,37
Elkin Blanco,57.833333333333336,53,58,68,64,49,55
Sergio López,69.66666666666667,74,71,76,69,74,54
Paulo Díaz,51.5,49,62,67,70,36,25
Mauricio Cuero,63.0,59,70,62,58,65,64
Sebastián Ubilla,63.333333333333336,59,63,64,55,64,75
Jonathan Ávila,40.833333333333336,43,26,58,63,27,28
Luis Carlos Ruiz,49.0,53,35,58,53,34,61
Christian Vilches,44.0,57,22,64,60,31,30
Juan Delgado,58.833333333333336,61,62,61,60,54,55
Claudio Baeza,62.5,69,62,73,73,50,48
Rafael Caroca,56.0,59,60,70,64,53,30
Benjamín Vidal,57.666666666666664,45,54,67,68,55,57
Leonardo Pico,58.833333333333336,65,55,70,73,59,31
Elvis Perlaza,50.666666666666664,57,68,74,56,30,19
Stiven Barreiro,35.666666666666664,29,33,50,56,28,18
Mauricio Casierra,45.666666666666664,36,73,56,54,27,28
Éver Cantero,46.333333333333336,55,31,61,47,31,53
Camilo Saiz,37.666666666666664,36,24,61,50,27,28
Johan Mojica,62.833333333333336,61,73,69,59,72,43
Víctor Giraldo,61.333333333333336,62,67,65,63,65,46
Diego Peralta,47.666666666666664,41,39,51,48,44,63
Pylyp Budkivskyi,51.166666666666664,43,32,59,45,63,65
Simeon Slavchev,56.333333333333336,59,43,72,69,63,32
Cristián Suárez,49.666666666666664,35,62,64,63,39,35
Ronwen Williams,22.333333333333332,19,19,32,34,15,15
Isaiah Brown,62.666666666666664,68,62,67,66,57,56
Eduardo López,63.666666666666664,69,60,66,65,69,53
Luis Ojeda,22.833333333333332,37,15,29,27,15,14
Steeven Willems,55.0,48,63,63,60,69,27
Mu Kanazaki,69.0,69,66,74,59,71,75
Kekuta Manneh,56.833333333333336,63,57,60,50,54,57
Vinícius Araújo,54.666666666666664,58,44,67,48,53,58
Sebastián Palacios,62.166666666666664,62,62,65,60,62,62
Wil Trapp,62.0,57,47,77,79,59,53
Andrés Rentería,62.0,55,65,62,51,72,67
Jonas Meffert,59.0,64,54,72,68,50,46
Issiaga Sylla,66.66666666666667,66,69,70,62,68,65
Brandon Thomas,60.333333333333336,67,58,56,55,63,63
Sebastian Kerk,69.5,69,76,69,63,77,63
Jamie Maclaren,61.5,63,57,63,57,66,63
Alexander Djiku,50.833333333333336,35,66,61,54,54,35
Sebastián Rincón,59.5,72,61,59,58,46,61
Nikola Ninković,65.33333333333333,72,56,70,63,64,67
Michael Heylen,48.833333333333336,56,46,65,64,32,30
Mustafa Al Bassas,62.0,58,65,63,64,66,56
Tobias Schröck,64.0,69,57,73,67,47,71
Quirin Moll,59.833333333333336,71,51,71,68,62,36
Kevin Akpoguma,46.666666666666664,38,59,59,58,31,35
Neal Maupay,61.0,62,63,64,57,61,59
Robert Leipertz,62.0,64,66,67,53,63,59
Pierluigi Gollini,22.666666666666668,30,17,31,25,13,20
Reece James,52.166666666666664,45,65,65,53,45,40
John Swift,66.83333333333333,71,68,72,67,66,57
Luiz Phellype,53.5,48,62,56,36,59,60
Rudy Cardozo,61.166666666666664,70,68,68,66,53,42
Mauro Goicoechea,21.333333333333332,27,18,26,23,18,16
Moryke Fofana,61.666666666666664,64,62,59,53,63,69
Lisandro Magallán,42.666666666666664,36,44,60,53,34,29
Corentin Jean,63.833333333333336,62,57,67,61,63,73
Arnór Ingvi Traustason,67.33333333333333,62,72,67,62,71,70
Opa N'Guette,60.5,56,65,68,60,59,55
Kenan Kodro,60.166666666666664,65,64,63,59,44,66
Giorgos Koutroubis,44.5,42,40,65,58,28,34
Pablo Valcarce,58.5,68,65,62,60,62,34
Federico Ceccherini,26.333333333333332,13,15,58,45,13,14
Julián Velázquez,43.666666666666664,48,44,50,48,36,36
Leonardo Capezzi,65.33333333333333,71,63,76,72,69,41
Fran Sol,50.166666666666664,49,37,56,44,58,57
Alberto Brignoli,23.166666666666668,38,17,26,22,17,19
Ibrahima Mbaye,60.0,50,68,64,60,68,50
Thomas Pledl,63.666666666666664,65,63,70,66,68,50
Jairo Palomino,53.5,66,46,71,64,39,35
Tomasz Kędziora,60.166666666666664,61,71,68,64,58,39
Gergő Lovrencsics,63.5,64,68,65,59,67,58
Johannes Wurtz,59.833333333333336,67,56,69,56,49,62
Waleed Bakhashwain,50.0,55,43,68,63,45,26
Yroundu Musavu-King,43.166666666666664,29,47,59,57,33,34
Julian Jeanvier,43.5,37,39,65,46,44,30
Ayanda Gcaba,57.333333333333336,50,66,68,63,56,41
Andrés Cadavid,42.5,30,36,58,55,45,31
Barrie McKay,60.666666666666664,71,62,70,65,53,43
Stefano Magnasco,51.333333333333336,47,72,68,58,39,24
Mattheus Oliveira,67.0,68,65,70,68,68,63
Bruninho,62.166666666666664,67,58,68,62,68,50
Rodéric Filippi,39.0,29,34,58,63,31,19
Bart van Hintum,67.16666666666667,56,78,68,63,78,60
Bram van Polen,51.166666666666664,45,55,65,69,42,31
Nicolas Saint-Ruf,42.333333333333336,29,58,59,55,30,23
Simon Hedlund,61.833333333333336,60,64,65,53,69,60
Abdulmajeed Al Ruwaili,71.0,72,70,76,72,73,63
Joel Silva,22.166666666666668,32,19,32,21,15,14
Mandé Sayouba,27.333333333333332,55,18,30,25,16,20
Ahmad Hassan Assiri,36.333333333333336,48,35,51,43,16,25
Hussain Omar Sulaimani,65.83333333333333,69,73,70,71,69,43
Mickey van der Hart,24.333333333333332,45,20,25,26,12,18
Cosmin Matei,63.166666666666664,66,67,63,55,68,60
Enrico Valentini,61.0,51,72,68,59,67,49
Rubén Sobrino,58.333333333333336,54,55,64,47,71,59
Axel Ngando,68.83333333333333,70,68,70,63,74,68
Rafidine Abdullah,58.5,58,61,73,67,49,43
Pierre-Yves Polomat,54.833333333333336,57,69,65,59,47,32
Thomas Eisfeld,65.66666666666667,72,59,75,71,65,52
Abel Camará,59.666666666666664,60,68,60,51,65,54
Brian Behrendt,50.0,49,43,69,69,36,34
Steeve Yago,52.833333333333336,44,69,63,57,45,39
Mike Havenaar,53.0,65,38,58,52,43,62
Giannis Gianniotas,65.83333333333333,64,69,68,67,69,58
Digão,51.0,35,68,69,58,42,34
Mohamed Yattara,56.166666666666664,59,51,67,49,54,57
Adam Webster,45.166666666666664,39,44,67,67,27,27
Jere Uronen,66.0,62,73,67,66,74,54
Tadanari Lee,50.333333333333336,63,35,61,36,42,65
Mario Sampirisi,57.5,46,73,65,62,57,42
Jamie Walker,61.166666666666664,65,61,66,62,60,53
Yunis Abdelhamid,37.833333333333336,32,28,58,55,34,20
Joseph Lopy,55.0,61,51,67,68,46,37
Yussif Raman Chibsah,59.166666666666664,62,59,72,68,50,44
Bryan Verboom,58.5,58,68,64,61,60,40
Vieux Yakhya Sané,48.0,49,43,66,61,34,35
Nicolaj Thomsen,65.5,73,70,75,73,63,39
Nathaniel Chalobah,56.5,72,42,75,70,51,29
Alexander Ring,66.83333333333333,63,63,71,68,70,66
Ryan Woods,65.0,67,62,73,68,63,57
Ousmane Dramé,58.5,61,59,68,48,55,60
Raffaele Pucino,52.5,35,66,66,62,45,41
Luís Martins,68.83333333333333,54,78,75,75,72,59
Nouha Dicko,58.333333333333336,60,60,59,51,55,65
Luka Krajnc,49.5,22,65,64,61,48,37
Yohan Croizet,65.33333333333333,64,69,67,64,66,62
André Micael,36.5,31,34,53,39,30,32
Michael Krmenčík,55.333333333333336,61,53,62,43,54,59
Martin Pušić,59.833333333333336,55,54,62,55,63,70
Benedikt Röcker,37.333333333333336,39,32,58,45,24,26
Kemar Roofe,64.0,67,64,63,60,69,61
Massimo Luongo,59.0,70,51,72,67,48,46
David Ferreiro,65.33333333333333,62,71,65,67,81,46
Cristian Ramírez,54.0,48,71,61,55,48,41
Paulo Gazzaniga,34.666666666666664,52,15,30,50,53,8
Guillermo,60.0,58,58,66,51,65,62
Ruíz de Galarreta,64.33333333333333,72,53,80,73,49,59
Diego Oliveira,61.666666666666664,66,60,68,56,58,62
Ricardo Dias,54.0,59,47,69,65,45,39
Moritz Bauer,57.5,53,72,65,63,60,32
Todd Kane,49.833333333333336,39,68,62,55,41,34
Duvier Riascos,60.833333333333336,60,59,66,56,61,63
Vadillo,59.666666666666664,52,66,67,58,67,48
Nildo Petrolina,65.16666666666667,65,62,67,65,71,61
Grant Hall,40.5,45,27,61,52,30,28
Joãozinho,60.833333333333336,64,74,64,69,57,37
Afonso Taira,58.5,65,44,71,70,67,34
Rafael Lopes,49.333333333333336,51,48,53,36,41,67
Davy Roef,28.5,41,11,48,46,11,14
Cuco Martina,59.166666666666664,59,70,62,60,60,44
Patrick Bauer,48.166666666666664,40,46,60,62,39,42
Lobato,64.16666666666667,67,71,70,68,60,49
Dani Nieto,60.5,60,67,65,55,77,39
Bouna Sarr,59.666666666666664,60,67,70,58,57,46
Jakub Kosecki,57.833333333333336,56,60,61,43,65,62
Bernardo Cruz,41.333333333333336,42,26,64,57,41,18
Fede Vico,65.66666666666667,73,68,69,67,70,47
Florian Raspentino,64.83333333333333,64,69,69,56,65,66
Zinho Gano,51.0,52,53,57,37,46,61
Sékou Sanogo,59.666666666666664,69,47,72,73,53,44
Gerard Badía,68.0,67,67,66,65,79,64
Yoann Touzghar,53.833333333333336,44,51,62,57,40,69
Felipe Seymour,66.0,67,66,72,69,60,62
Fernando Meneses,65.0,63,68,67,65,58,69
Ahmad Benali,65.5,74,59,73,71,58,58
Kijera,66.33333333333333,63,81,68,72,79,35
Irureta,28.0,42,18,32,27,24,25
George Maluleka,69.16666666666667,63,71,77,70,68,66
Quentin Martinus,64.83333333333333,66,70,66,64,62,61
Stuart Dallas,63.5,66,69,68,60,57,61
Sammy Ameobi,62.166666666666664,60,64,66,61,60,62
Alhassane Bangoura,58.5,61,67,65,59,41,58
Tommie Hoban,53.166666666666664,49,53,63,55,47,52
Anouar Kali,71.83333333333333,72,77,75,76,73,58
Andrey Galabinov,57.5,52,50,65,50,64,64
Nenê Bonilha,68.16666666666667,74,63,70,73,68,61
Marcel Franke,37.0,34,35,58,48,23,24
Lee Jong Ho,60.833333333333336,67,52,62,63,58,63
Sin Jin Ho,67.66666666666667,73,70,75,67,70,51
David Mitov Nilsson,29.166666666666668,52,14,37,39,13,20
Christoffer Nyman,57.166666666666664,66,51,64,45,54,63
Cornel Râpă,59.0,60,70,59,58,48,59
Lloyd Palun,57.166666666666664,57,69,67,59,41,50
Josh Risdon,52.166666666666664,43,66,61,57,56,30
Daryl Horgan,61.333333333333336,63,70,58,56,67,54
Nadson,49.0,52,43,70,65,32,32
Igor Coronado,60.333333333333336,68,61,68,66,53,46
Esmael,59.166666666666664,57,59,64,54,61,60
Apostolos Vellios,57.333333333333336,61,36,65,54,63,65
Giorgi Chanturia,62.166666666666664,56,60,65,55,68,69
Navarone Foor,66.16666666666667,68,66,70,55,75,63
Patric,57.666666666666664,53,43,66,57,59,68
Ernest Asante,58.833333333333336,65,63,65,53,47,60
Park Gi Dong,54.666666666666664,57,40,66,44,57,64
Muralha,63.333333333333336,60,64,71,66,61,58
Perry Kitchen,56.5,54,46,69,66,54,50
Fabian Bordagaray,61.666666666666664,61,65,63,62,61,58
Abdul Khalili,67.66666666666667,70,63,72,68,70,63
Emil Bergström,35.166666666666664,24,34,52,53,27,21
Loïck Landre,42.666666666666664,49,35,65,52,33,22
Akihiro Ienaga,63.833333333333336,64,64,63,58,69,65
Mats Møller Dæhli,63.333333333333336,67,62,71,64,62,54
Noë Dussenne,45.166666666666664,40,41,57,49,28,56
César Quintero,61.0,71,72,63,60,46,54
Mihály Korhut,49.0,52,70,54,53,41,24
Denys Kulakov,67.33333333333333,72,67,76,74,68,47
Matt Doherty,61.0,63,67,69,67,55,45
Fernández,52.0,43,68,62,55,59,25
Kenny McLean,63.333333333333336,68,54,70,69,63,56
Liam Boyce,50.833333333333336,60,43,61,28,58,55
Michal Ďuriš,60.833333333333336,62,66,63,48,59,67
Michał Kucharczyk,59.666666666666664,64,68,65,46,55,60
Elvis Manu,58.5,46,67,62,44,65,67
Sven Schipplock,58.166666666666664,58,62,66,40,53,70
Jordan Obita,68.33333333333333,65,73,67,69,76,60
Mejías,22.166666666666668,33,13,27,34,20,6
Soner Aydoğdu,68.33333333333333,68,64,68,67,79,64
Steven Skrzybski,62.0,63,63,66,47,69,64
Igor Portnyagin,50.833333333333336,58,34,57,50,48,58
Michał Żyro,64.5,67,69,62,54,69,66
Tendayi Darikwa,53.333333333333336,60,64,62,46,49,39
Youness Mokhtar,65.16666666666667,68,63,69,64,72,55
Nicolai Larsen,26.5,48,12,44,27,16,12
Roly Bonevacia,63.0,68,56,70,66,64,54
Johan Kappelhof,53.5,65,56,67,57,43,33
Colin Coosemans,27.666666666666668,44,13,38,37,17,17
Danilo,64.5,65,69,68,62,62,61
Waldemar Sobota,60.5,63,63,64,57,54,62
Sebastian Neumann,38.833333333333336,45,38,57,40,32,21
Marcin Kamiński,57.333333333333336,53,55,69,71,52,44
Rilwan Hassan,61.666666666666664,62,66,66,60,58,58
Hiram Mier,50.666666666666664,56,49,63,61,41,34
Ezequiel Cirigliano,63.166666666666664,70,57,63,71,60,58
Jerson Cabral,61.333333333333336,48,68,56,52,75,69
Connor Goldson,42.833333333333336,50,36,66,63,22,20
Jordi Masip,27.0,55,14,34,27,13,19
Alexandre Letellier,17.0,12,12,26,21,18,13
Konstantinos Lamprou,26.5,47,11,34,37,15,15
Miquel Nelom,66.83333333333333,69,72,64,72,66,58
Enes Sağlik,70.83333333333333,68,73,72,71,74,67
Bryan Linssen,63.5,67,55,62,55,73,69
Şamil Çinaz,56.5,55,47,68,69,53,47
Mathias Wittek,41.166666666666664,32,40,54,45,48,28
Arsen Khubulov,65.33333333333333,69,64,65,71,55,68
Ermir Lenjani,65.66666666666667,64,75,69,62,63,61
Stefan Stangl,56.5,63,65,63,59,59,30
Kim Tae Hwan,58.833333333333336,62,61,65,60,52,53
Kim Bo Kyung,70.16666666666667,70,69,75,70,73,64
Antonio Caracciolo,34.5,27,41,56,56,14,13
Luke Brattan,70.83333333333333,77,61,77,75,69,66
Anton Tinnerholm,59.833333333333336,65,62,64,63,62,43
Viktor Prodell,49.333333333333336,57,40,52,38,45,64
Jonathan Mensah,45.666666666666664,50,41,53,37,38,55
Tyronne,58.833333333333336,61,71,68,55,62,36
Simone Benedetti,33.0,31,31,46,46,21,23
Jan Hochscheidt,67.66666666666667,67,65,70,68,74,62
Aday Benítez,60.0,53,66,71,62,65,43
Vinícius,61.333333333333336,59,66,68,58,50,67
Kévin Bérigaud,68.0,68,69,68,66,61,76
Romain Amalfitano,64.33333333333333,74,61,74,70,58,49
Jorge Zárate,60.0,67,60,68,60,55,50
Rodri,58.666666666666664,60,56,54,46,59,77
Daniel Bentley,24.333333333333332,47,18,33,23,12,13
Matěj Vydra,63.166666666666664,62,63,66,56,63,69
Tim Ream,63.5,64,61,70,70,65,51
Germán,45.5,56,42,72,61,28,14
Rodrigo Rojas,67.66666666666667,69,66,71,69,63,68
Alessandro Bernardini,42.333333333333336,47,36,53,40,37,41
Pichu Atienza,38.666666666666664,37,28,58,41,27,41
Esteban Alvarado,20.5,35,14,22,29,11,12
Dan Burn,46.833333333333336,49,43,59,60,48,22
Justin Morrow,62.166666666666664,59,65,67,56,69,57
Ivan Paurević,55.0,55,46,75,72,37,45
Hanyer Mosquera,37.0,45,22,46,50,34,25
Andrea Seculin,22.166666666666668,43,13,29,25,12,11
Gabriel Silva,68.5,59,73,75,72,73,59
Benjamin Leroy,14.0,14,12,23,14,11,10
Juan Agudelo,56.166666666666664,60,45,64,40,63,65
Emilio Izaguirre,58.666666666666664,63,61,67,64,67,30
Iñigo Pérez,68.83333333333333,67,71,80,76,70,49
Lukas Schmitz,66.16666666666667,54,70,67,65,74,67
Sam Winnall,50.833333333333336,53,42,57,30,60,63
Joao Rojas,62.166666666666664,62,70,64,55,66,56
Yaroslav Godzyur,21.5,41,15,22,21,19,11
Niccolò Giannetti,60.166666666666664,60,56,64,52,65,64
Juan Carlos,28.5,33,32,25,27,30,24
Danny Ward,62.0,63,63,62,61,60,63
Trujillo,43.0,45,34,58,51,38,32
Joris Delle,15.0,20,13,17,21,10,9
Marco Paixão,56.833333333333336,67,58,64,49,44,59
Andreas Weimann,57.0,59,48,68,40,68,59
Julian Börner,51.0,46,49,59,53,58,41
Thierry Moutinho,59.833333333333336,64,67,65,56,62,45
Jack Hunt,55.5,54,64,63,59,61,32
Pavel Yakovlev,65.16666666666667,62,68,64,67,64,66
Borja Viguera,58.333333333333336,58,46,56,61,70,59
Pedro Trigueira,19.833333333333332,31,15,20,23,16,14
Thorsten Schick,66.16666666666667,59,73,68,65,69,63
Kelvin Leerdam,63.5,65,66,71,65,61,53
Morcillo,48.166666666666664,47,63,62,66,34,17
Florin Bérenguer,65.16666666666667,70,65,69,66,64,57
Javi Lara,74.5,73,81,74,80,82,57
Nicolás Colazo,66.33333333333333,69,72,67,67,77,46
Galán,58.333333333333336,33,75,55,59,69,59
Karl Darlow,23.666666666666668,36,12,32,28,19,15
Ashley Richards,57.0,50,68,69,66,53,36
Chris Mavinga,56.0,59,70,70,65,42,30
Christopher Trimmel,63.166666666666664,65,73,67,61,57,56
Scott Malone,55.833333333333336,55,67,64,64,40,45
Jop van der Linden,64.0,59,77,60,62,84,42
Roderick,48.333333333333336,37,50,61,57,42,43
Patrick Schönfeld,64.33333333333333,70,61,70,63,66,56
Carlos David,42.333333333333336,48,27,57,55,27,40
Grzegorz Kuświk,59.333333333333336,48,60,70,62,55,61
Luis Miguel Rodríguez,68.83333333333333,71,66,71,69,70,66
Tongo Doumbia,65.0,67,72,63,59,62,67
Edgar Prib,69.33333333333333,70,73,72,67,71,63
Sebastian Polter,51.833333333333336,50,52,54,48,45,62
Gaëtan Charbonnier,62.5,73,52,74,53,57,66
Dany Nounkeu,49.0,43,51,59,60,54,27
Timo Perthel,64.83333333333333,60,74,66,59,70,60
Maxime Barthelmé,63.666666666666664,71,67,73,64,65,42
Héctor Rodas,45.333333333333336,33,47,58,55,37,42
Lennart Thy,61.166666666666664,62,63,66,46,65,65
Reinhold Yabo,59.5,73,58,66,64,42,54
Romaine Sawyers,66.16666666666667,74,54,72,68,67,62
Christopher Buchtmann,68.33333333333333,68,71,71,72,72,56
Gary Gardner,72.16666666666667,70,70,72,72,73,76
Miiko Albornoz,70.33333333333333,64,77,75,69,77,60
Adrian Stoian,66.5,58,69,67,61,77,67
Marco D'Alessandro,61.0,60,65,66,55,57,63
Luis Rodríguez,63.833333333333336,66,68,69,64,59,57
Mats Rits,68.0,73,67,72,71,67,58
Masahiko Inoha,55.166666666666664,51,47,61,65,55,52
Naif Ahmed Hazazi,60.0,58,59,67,50,60,66
Fabrice N'Sakala,61.5,68,70,70,65,55,41
Andreas Lambertz,61.0,62,65,64,63,59,53
Deni Alar,61.333333333333336,67,56,59,58,65,63
Khaleem Hyland,60.166666666666664,64,57,69,65,49,57
Abdisalam Ibrahim,64.5,70,59,71,69,55,63
Yazalde,64.83333333333333,67,64,65,59,69,65
Marco Silvestri,23.166666666666668,49,12,22,20,16,20
