Name,Pace,Acceleration,Speed
Cédric Hountondji,56.5,53,60
Lorenzo Gordinho,69.0,70,68
Francesco Zampano,77.0,76,78
Cristián Cuevas,85.0,84,86
Steven Fortès,54.0,53,55
Fred Friday,82.0,83,81
Jaílson,78.0,80,76
Rodrigo Erramuspe,50.5,46,55
Fahed Al Berahim,58.5,56,61
Dhurgham Ismail,79.5,79,80
Alexis Zapata,77.0,81,73
Dominic Iorfa,89.0,88,90
Aaron Appindangoye,62.0,60,64
Fidencio Oviedo,51.5,50,53
Brayan Véjar,81.5,76,87
Hideto Takahashi,57.5,59,56
Julien De Sart,62.0,61,63
Gael Sandoval,79.0,81,77
Patrik Carlgren,33.0,33,33
Alejandro González,70.0,71,69
Jaime Córdoba,69.5,70,69
Dzon Delarge,85.0,85,85
Javier Güemez,68.5,69,68
Ioannis Mystakidis,75.0,72,78
Gonçalo Paciência,71.5,69,74
Stefan Kutschke,54.0,53,55
Marco Sangalli,79.0,77,81
Duncan Watmore,81.5,84,79
Marvin Stefaniak,86.5,90,83
Rémy Dugimont,69.0,68,70
Dankler,41.0,43,39
Fabrizio Poli,70.0,72,68
Facundo Oreja,70.0,75,65
Mohamed El Makrini,58.0,64,52
Florian Martin,72.5,74,71
Shani Tarashaj,79.0,79,79
Wout Droste,75.0,76,74
Sehrou Guirassy,71.0,69,73
Jérémy Cordoval,82.0,82,82
Maximiliano Núñez,86.5,88,85
Matías Sarulyte,43.5,33,54
Vyacheslav Krotov,78.5,79,78
Iván Etevenaux,73.5,73,74
César Rigamonti,43.5,43,44
Adrien Hunou,70.5,70,71
Alexis Niz,67.5,66,69
Axel Werner,43.5,41,46
Gastón Díaz,79.0,81,77
Ciro Rius,79.5,79,80
Nelson Ibáñez,45.0,46,44
Alan Aguerre,46.0,49,43
Juan Cavallaro,77.5,79,76
Varela,81.5,79,84
Álvaro Ramos,89.5,91,88
Michael Ríos,69.5,72,67
Nicolás Pasquini,78.0,78,78
Luciano Balbi,79.0,81,77
Maximiliano Cerato,91.0,91,91
Óscar Hernández,67.0,68,66
Gaspar Iñíguez,68.0,68,68
Augusto Barrios,74.0,73,75
Alejandro Bernal,57.5,51,64
Stefan Medina,70.5,68,73
Cristian Bonilla,55.5,57,54
Javier López,39.5,37,42
Andrés Correa,53.5,52,55
César Valenzuela,74.0,73,75
Alejandro Contreras,55.0,57,53
Jean Carlos Blanco,78.5,84,73
Valber Huerta,47.5,44,51
Víctor Castillo,71.0,71,71
Deivy Balanta,67.0,66,68
Raúl Loaiza,61.0,61,61
Julián Quiñones,32.5,31,34
César Arias,75.5,76,75
Nicolás Carreño,73.0,70,76
Juan Cabezas,68.0,66,70
Dávinson Monsalve,49.0,50,48
Édinson Palomino,90.0,90,90
Yonatan Murillo,76.5,76,77
Linus Wahlqvist,71.0,72,70
Sam Gallagher,79.5,81,78
Baptiste Guillaume,54.5,67,42
Alberto Cerri,60.0,55,65
Luis Valenzuela,73.0,75,71
Bismar Acosta,63.0,67,59
Hervin Ongenda,77.5,79,76
James Wilson,79.0,79,79
Simon Gustafson,70.0,73,67
Marco Medel,69.5,74,65
Babacar Sarr,71.5,67,76
Facundo Píriz,65.5,64,67
Robin Šimović,64.5,63,66
Roman Zobnin,67.0,68,66
Mauricio Sperduti,78.0,79,77
Stefan Lex,86.5,87,86
Jordan Marié,67.5,68,67
Jón Daði Böðvarsson,79.5,79,80
Mauro Caballero,75.5,76,75
Kevin Harbottle,80.5,83,78
Omar Gaber,76.5,77,76
Fernando Aristeguieta,53.5,52,55
Andrew Farrell,79.5,82,77
Carlos Cisneros,80.5,80,81
Luca Garritano,83.5,85,82
Roberto Insigne,76.0,75,77
Robin Ramírez,76.0,77,75
Richairo Živković,85.5,80,91
Julian Green,76.5,78,75
Julian Michel,48.5,51,46
Alejandro Meleán,61.0,64,58
Brian Idowu,86.5,90,83
Rani Khedira,59.0,54,64
René Vollath,39.0,37,41
Marco Hartmann,50.0,47,53
Phil Ofosu-Ayeh,90.0,90,90
Rico Benatelli,63.5,74,53
Jeong Woon,72.5,73,72
Sheldon Bateau,71.0,65,77
Andrea Schiavone,65.5,72,59
Lucas Domínguez,49.0,44,54
Michał Kopczyński,71.5,71,72
Declan John,84.0,86,82
Lucas Woudenberg,73.5,74,73
Lévy Madinda,69.0,72,66
Callum McGregor,73.5,74,73
Olarenwaju Kayode,91.5,90,93
Svetoslav Dyakov,70.5,69,72
Ben Osborn,78.0,79,77
Leandrinho,76.0,79,73
Niko Gießelmann,78.0,79,77
Francesco Fedato,82.5,83,82
Emiliano Marcondes,76.5,76,77
Nikolay Zaytsev,68.0,66,70
Paul Reulet,46.0,45,47
Lucas João,73.5,70,77
Christian Kouakou,87.0,84,90
Mathias Abero,71.5,68,75
Pape Paye,83.5,82,85
Abdulaziz Al Jebreen,64.0,64,64
Léo Itaperuna,79.0,78,80
Khalid Boutaïb,64.5,67,62
Diamantis Chouchoumis,79.0,77,81
João Teixeira,73.5,79,68
De Tomás,69.0,66,72
Denis Linsmayer,65.5,66,65
Patrick Ziegler,66.5,65,68
Michael Hefele,58.5,52,65
Daniele Sciaudone,78.5,75,82
Brilliant Khuzwayo,38.5,35,42
Marquinhos Pedroso,79.5,78,81
Brito,86.0,88,84
Florian Tardieu,63.0,62,64
Darío Burbano,84.5,83,86
Carlo Mammarella,71.0,70,72
Muamer Tanković,75.5,77,74
Hadi Sacko,90.5,90,91
Mouez Hassen,48.0,48,48
Wagner,82.0,82,82
Adam Frączczak,80.0,77,83
Renaud Ripart,84.5,83,86
Mateusz Matras,53.5,52,55
Mustafa Saymak,76.0,77,75
Chris Maxwell,42.0,39,45
Panagiotis Vlachodimos,78.0,79,77
Thom Haye,72.0,75,69
Jules Iloki,85.5,86,85
Florent Mollet,77.0,81,73
Yahia Sulaiman Al Shehri,77.0,75,79
Awadh Khamis Al Faraj,76.0,77,75
Shaya Ali Sharahili,80.0,79,81
Quentin Bernard,64.0,62,66
Andrés Romero,79.0,81,77
Julian Schauerte,75.0,75,75
Danny Blum,86.5,86,87
Tony Watt,81.5,83,80
Rober Correa,72.5,68,77
Filip Starzyński,38.5,45,32
Dominik Furman,66.5,66,67
Hördur Magnússon,63.5,60,67
Frédéric Gounongbe,65.0,61,69
Roberto Punčec,76.5,77,76
Lukas Spendlhofer,75.5,75,76
Juanto,72.0,69,75
Daniel Bessa,74.5,79,70
Kasper Larsen,72.5,74,71
Andy Yiadom,83.5,83,84
Danny Ward,43.0,44,42
Alexy Bosetti,73.0,74,72
Mateusz Mak,85.0,85,85
Anthony Jung,75.5,73,78
Nathan Júnior,77.0,77,77
Aaron Maund,61.5,55,68
Pablo Nicolás Caballero,46.5,41,52
Mehdi Zeffane,80.0,80,80
Amos Youga,59.5,56,63
Anastasios Karamanos,65.5,64,67
Alhassan Kamara,82.0,82,82
Stefan Thesker,52.5,50,55
Luis Silva,71.5,69,74
Mikael Ishak,69.0,69,69
Philipp Hofmann,55.0,45,65
Carlos Labrín,58.0,60,56
Solly March,81.5,82,81
Giorgos Katsikas,49.5,46,53
Matúš Putnocký,44.0,44,44
Ernestas Šetkus,48.5,46,51
Marcus Antonsson,74.5,73,76
Isaac Hayden,65.5,63,68
Patric,68.5,69,68
Jacob Murphy,84.0,85,83
Igor Vetokele,81.5,82,81
Harrison Reed,68.5,69,68
Isaac Kiese Thelin,57.5,50,65
Rafinha,59.5,61,58
Onur Bulut,76.5,77,76
Esteban Andrada,44.5,45,44
Gaston Brugman,70.0,73,67
Alessandro Longhi,73.5,72,75
Giuseppe De Luca,87.0,91,83
Cristian Insaurralde,80.5,81,80
Tebogo Langerman,79.0,80,78
Sandy Walsh,70.0,69,71
Immanuel Höhn,53.5,55,52
Jack Price,63.5,63,64
Dave Bulthuis,45.5,36,55
Brahim Darri,77.5,78,77
Álvaro Lemos,77.5,79,76
Nicola Bellomo,65.0,68,62
André Weis,38.5,37,40
Wojciech Golla,58.0,57,59
Mattia Valoti,76.0,76,76
Cristiano,30.0,27,33
Mamadou Kone,80.5,80,81
Adrián Ortolá,50.5,49,52
Ondřej Petrák,77.0,78,76
Marco Bueno,77.5,76,79
Gary Mackay-Steven,84.0,86,82
Joan Román,77.0,78,76
Stefan Schwab,70.5,68,73
Mats Seuntjens,70.0,66,74
Michele Pellizzer,75.0,75,75
Kevin Stöger,72.5,76,69
Joe Ralls,68.5,68,69
Pape Maly Diamanka,75.5,77,74
Fabio Lucioni,52.5,54,51
Yanic Wildschut,84.0,82,86
Hilario Navarro,41.5,41,42
Edwin Gyasi,92.0,90,94
Craig Forsyth,65.0,64,66
Dino Arslanagic,51.5,52,51
Aleksandar Trajkovski,69.0,69,69
Pelé van Anholt,75.0,74,76
Cristian Herrera,66.5,64,69
Marcello Trotta,68.0,68,68
Thomas Guerbert,74.0,76,72
Doke Schmidt,52.5,52,53
Jurgen Mattheij,40.5,43,38
Valentín Viola,70.0,71,69
Christopher Dibon,68.5,68,69
Dirk Orlishausen,32.5,33,32
Nils Teixeira,78.5,82,75
Paul Delecroix,27.5,29,26
Alfredo Donnarumma,78.5,76,81
Luigi Castaldo,67.0,64,70
Jiří Skalák,71.5,74,69
Florian Hübner,53.5,54,53
Derrick Williams,71.0,68,74
Gustav Valsvik,51.0,52,50
Cristian Nazarit,68.5,63,74
Georg Teigl,89.0,89,89
Thomas Monconduit,71.5,71,72
Michael O'Halloran,93.0,92,94
Kevin Müller,47.5,49,46
Cristian Battocchio,74.5,80,69
Emiliano Martinez,58.0,59,57
Armando Zamorano,73.5,73,74
Ondřej Vaněk,75.0,75,75
Adam Taggart,73.0,74,72
Anton Kochenkov,47.0,46,48
Luis Felipe,70.0,69,71
Aníbal Capela,52.5,51,54
William,69.0,68,70
Facundo Quignon,68.0,68,68
Nicolai Næss,64.0,61,67
Lee Seung Gi,72.0,75,69
Akaki Gogia,74.0,77,71
Matthías Vilhjálmsson,75.5,77,74
Saborit,71.5,71,72
Daniel Johnson,84.0,84,84
Gershon Koffie,72.0,75,69
Pierre Sagna,78.0,77,79
Salvatore D'Elia,76.5,76,77
Jakob Ankersen,86.5,85,88
Manuel Torres,91.0,90,92
Ádám Pintér,55.0,52,58
Cyrus Christie,82.5,81,84
Alexander Merkel,72.0,77,67
Nick Marsman,37.0,34,40
Javi Álamo,74.5,71,78
Alex Albístegui,51.5,51,52
Daniel Chima Chukwu,72.0,71,73
Maciej Makuszewski,87.5,90,85
Gregor Breinburg,74.0,75,73
Jason Lowe,65.0,65,65
Jens Naessens,73.5,72,75
Marco Pérez,81.5,79,84
Sonny Kittel,68.5,69,68
Kamil Agalarov,64.5,60,69
Pedro Moreira,55.5,61,50
Jonathan Ligali,44.0,46,42
Jonas Knudsen,81.5,82,81
Ángel Sepúlveda,73.0,74,72
Jorge Teixeira,61.0,63,59
Franco Arizala,85.5,88,83
Glynor Plet,55.0,49,61
César Soriano,67.5,67,68
Abdoulaye Bamba,80.5,81,80
Haris Radetinac,68.5,67,70
Jack Robinson,76.5,77,76
Juan Muñiz,67.5,68,67
João Pereira,70.5,67,74
Fredrik Oldrup Jensen,60.5,60,61
Nadir Çiftçi,71.0,73,69
Joe Corona,72.5,72,73
Javi Jiménez,53.0,54,52
Josh McEachran,76.0,78,74
Kenneth Zohore,70.5,66,75
Luis Ángel Mendoza,78.0,78,78
Franck Etoundi,75.5,74,77
Greg Garza,70.0,72,68
Jona,70.5,69,72
Teddy Mézague,53.0,52,54
Mads Hvilsom,76.0,75,77
Jacques Zoua,77.5,79,76
Gonzalo Castellani,68.5,68,69
Alexander Kačaniklić,74.0,74,74
Liam Palmer,77.0,76,78
Andrés Túñez,40.5,38,43
Sergey Chepchugov,37.0,45,29
Steven Beitashour,78.5,78,79
Leandro Marín,69.5,69,70
Mark van der Maarel,73.0,74,72
Darryl Lachman,61.0,57,65
Simon Makienok,49.0,47,51
Sam Morsy,67.0,66,68
Cedrick,92.5,95,90
Tony Tchani,62.0,55,69
Angel Martínez,75.0,76,74
Miquel,66.0,63,69
Yaya Sanogo,69.0,69,69
Marlon Pack,65.5,62,69
Írven Ávila,74.5,75,74
Yulián Anchico,77.0,79,75
Cheick Doukouré,63.0,64,62
Lucien Owona,70.0,70,70
Fabien Farnolle,42.0,39,45
Matej Delač,44.0,52,36
Marko Milinković,81.0,82,80
Iván González,58.5,55,62
Dani Toribio,62.5,66,59
António Filipe,33.5,36,31
Florent Hanin,84.5,88,81
Jakob Ahlmann,71.5,68,75
Izunna Arnest Uzochukwu,75.0,74,76
Fredrik Ulvestad,70.0,72,68
Michael Jacobs,81.5,83,80
Matteo Ciofani,65.0,62,68
Peniel Mlapa,76.5,71,82
Petar Skuletic,67.0,63,71
Shaun Hutchinson,70.0,66,74
Sebastián Prediger,74.5,76,73
André Santos,58.5,66,51
Zequinha,78.0,75,81
Barış Başdaş,61.5,56,67
Nicolò Brighenti,70.0,72,68
Sebastian Mielitz,40.0,39,41
Thomas Schrammel,79.0,77,81
Anthony Gonçalves,63.0,60,66
Milan Lukač,38.5,42,35
Riad Nouri,79.0,81,77
Fanol Përdedaj,73.5,81,66
Erbín Trejo,79.0,77,81
Matilla,58.5,59,58
Kassim Abdallah,68.0,69,67
Mensur Mujdža,61.5,60,63
Jordi Figueras,38.0,32,44
Marc Mateu,61.5,60,63
Tim Heubach,72.0,69,75
Mohammed Abubakari,63.0,65,61
Lee Novak,70.5,68,73
Marco Stiepermann,72.5,72,73
Ignacio Canuto,55.0,55,55
Giedrius Arlauskis,33.5,33,34
Magno,66.5,70,63
Joseph Baffo,70.5,69,72
José Antonio Rodríguez,55.5,54,57
Jens Wemmer,71.5,71,72
Sören Brandy,79.0,76,82
Unai Medina,77.5,75,80
Samba Sow,64.5,64,65
Harlee Dean,58.0,65,51
A.J. DeLaGarza,72.5,73,72
Markus Holgersson,40.0,46,34
Ousmane Coulibaly,77.5,77,78
Miguel Ángel Martínez,45.0,45,45
Stefan Frei,44.0,43,45
Pedro Sánchez,81.5,80,83
Kristoffer Tokstad,82.0,82,82
Joe Bennett,72.0,76,68
John Brayford,68.5,66,71
Chris Tierney,65.5,65,66
Lamine Gassama,72.5,71,74
Marcin Budziński,56.5,64,49
Renan Foguinho,61.5,61,62
Marley Watkins,84.5,85,84
Martyn Woolford,70.0,70,70
Alparslan Erdem,71.5,76,67
Chris Solly,72.0,75,69
Dennis Daube,69.0,73,65
Liam Cooper,57.0,59,55
Gianluca Litteri,76.0,76,76
Cillian Sheridan,73.5,74,73
John Fleck,63.5,62,65
Sebastian Eriksson,66.5,68,65
Jørgen Skjelvik,90.5,90,91
Joel Ekstrand,45.5,42,49
Rodrigo Salinas,70.5,69,72
Alexandre Coeff,60.0,55,65
Pasquale Schiattarella,80.5,83,78
Fábinho,76.0,78,74
Manuel Iori,62.0,70,54
Maurice Dalé,64.5,64,65
Mustapha Yatabaré,66.5,65,68
Abdoul Karim Yoda,85.5,83,88
Éder,81.0,80,82
Francesco Bolzoni,57.0,59,55
Júnior Díaz,65.0,63,67
Ariel Borysiuk,64.0,64,64
Pavel Golyshev,71.0,76,66
Nikita Burmistrov,71.5,72,71
Shin Hyung Min,76.5,77,76
Will Buckley,77.5,77,78
Freddie Sears,85.5,86,85
Seo Sang Min,82.0,81,83
Abdou Traoré,71.0,73,69
Wilfried Moimbé,78.0,78,78
Benjamin Mokulu,73.5,72,75
William Yarbrough,57.5,59,56
Enrique Meza,46.0,50,42
Christopher Nöthe,74.0,72,76
Sean Franklin,79.0,79,79
Elliott Bennett,82.5,84,81
René,53.5,51,56
Sean Scannell,86.5,85,88
Vegar Eggen Hedenstad,78.0,79,77
Matty James,64.5,65,64
Ched Evans,71.5,70,73
Even Hovland,72.0,68,76
Demar Phillips,81.0,79,83
Adil Auassar,53.0,55,51
Kike Sola,55.5,57,54
Mihail Aleksandrov,80.5,80,81
Fabián Espíndola,76.5,78,75
Jean-Pascal Fontaine,68.5,75,62
Kim Kwang Suk,82.0,83,81
Sander Fischer,51.0,44,58
Denis Tonucci,49.0,52,46
Jan Lecjaks,70.0,69,71
Christian Schneuwly,69.5,66,73
Mix Diskerud,67.5,69,66
Gianni Bruno,70.0,68,72
Matthieu Dreyer,52.0,49,55
Ryan Koolwijk,38.5,37,40
Julien Faussurier,66.5,67,66
Rolf Feltscher,62.0,59,65
Vincent Muratori,70.0,67,73
Martyn Waghorn,75.5,73,78
Arne Feick,70.5,73,68
Jordy Buijs,64.5,66,63
Jay Spearing,70.5,73,68
Shane Lowry,65.0,65,65
Johannes van den Bergh,73.5,72,75
Sten Michael Grytebust,41.0,42,40
Dario Vidosic,73.5,73,74
Chukwuma Akabueze,73.5,70,77
Petar Zanev,63.5,53,74
Brian Sarmiento,92.0,91,93
Mitch Nichols,67.0,65,69
André Schembri,72.5,71,74
Miral Samardžič,69.0,67,71
Shaun Williams,64.5,66,63
Johann Ramaré,45.5,44,47
Nathan Burns,83.0,84,82
Danny Vukovic,50.0,53,47
Daniel Pudil,64.5,65,64
Majed Al Marshadi,52.0,52,52
Eiji Kawashima,42.0,44,40
Iriome,82.5,82,83
Bobby Burling,32.0,30,34
Christian Brüls,75.0,72,78
Brad Evans,69.0,69,69
Edgar Gerardo Lugo,66.0,67,65
Jesper Juelsgård,71.5,67,76
Søren Rieks,74.0,72,76
Harmeet Singh,56.5,60,53
Nikolay Dimitrov,79.5,78,81
Stefano Napoleoni,67.0,68,66
Tommaso Bianchi,64.5,64,65
Janus Mats Drachmann,69.5,70,69
César Cortés,66.0,70,62
Mateo Figoli,58.5,55,62
Canella,72.5,72,73
Arnaud Sutchuin-Djoum,72.0,71,73
Dean Cox,74.0,73,75
Ricardo Faty,51.5,49,54
Francesco Della Rocca,67.0,69,65
Mário Felgueiras,39.5,42,37
Ignacio González,51.5,51,52
Magnus Lekven,76.5,78,75
Danilo Soddimo,77.5,76,79
José Francisco Torres,69.0,70,68
Marco Rossi,65.0,63,67
Agus,34.0,34,34
Sebastian Rusculleda,73.0,74,72
Patric Klandt,41.0,42,40
Ilsinho,69.0,69,69
Jérôme Le Moigne,41.5,49,34
Viktor Elm,39.5,35,44
Malaury Martin,54.5,56,53
Yerson Opazo,67.5,68,67
Miguel Pinto,59.5,59,60
Marvin Emnes,82.5,88,77
Javier Reina,81.5,81,82
Luis Felipe Chará,57.0,66,48
Choi Chul Soon,72.5,74,71
Ha Dae Sung,50.5,45,56
Jacek Kiełb,85.0,85,85
Milivoje Novakovič,55.5,55,56
Joseph Akpala,72.0,71,73
Fernando Alexandre,50.5,48,53
Hervé Kage,77.5,77,78
Jørgen Horn,67.0,66,68
Jérémy Choplin,58.5,52,65
Gabriel Gómez,65.0,64,66
Patryk Małecki,80.0,80,80
Artem Fidler,32.0,33,31
Sunny,68.5,68,69
Olmo,66.5,63,70
Rúrik Gíslason,77.0,76,78
Paolo De Ceglie,59.5,54,65
Andrea Rossi,77.0,73,81
Stergos Marinos,73.5,73,74
Alexandre Bonnet,75.0,75,75
Rhoys Wiggins,63.0,64,62
Chris Lines,62.5,62,63
Nicky Maynard,74.0,76,72
Nicki Bille Nielsen,69.5,70,69
Michael Lumb,71.0,70,72
Nicklas Pedersen,44.5,47,42
Ahmed Kantari,53.0,51,55
İlhan Parlak,73.0,72,74
Martín Bravo,74.5,73,76
Peçanha,43.5,44,43
Cristian Álvarez,48.5,50,47
Javi Flaño,68.5,68,69
Leobardo López,50.0,54,46
Yasser Corona,69.5,67,72
Marcelo Alatorre,78.5,77,80
Alfaro,57.5,57,58
Christian Fernández,63.0,61,65
Steve De Ridder,70.5,72,69
Mikkel Andersen,37.0,32,42
Cisma,64.0,62,66
Steven Davies,56.5,61,52
Jamie MacDonald,21.5,22,21
Jan Zimmermann,46.5,43,50
Hernán Dellafiore,65.5,64,67
Lewis McGugan,72.5,72,73
Mark Davies,71.0,72,70
Shaun Cummings,77.5,77,78
Simon Dawkins,71.5,69,74
Jarosław Fojut,57.5,57,58
Rostyn Griffiths,57.0,58,56
Alex Bruce,42.5,33,52
Sherif Ekramy,57.5,60,55
Daniel Adlung,73.5,73,74
Ángel Reyna,65.0,65,65
Ismaël Bangoura,65.0,62,68
Modou Sougou,83.5,81,86
Yasser Al Qahtani,61.5,59,64
Mohammed Al Shalhoub,52.5,53,52
Sebastien Le Toux,70.0,71,69
Rob Elliot,47.5,47,48
Alexandr Budakov,40.5,41,40
Oliver Fink,54.0,53,55
Dominik Stroh-Engel,61.0,53,69
Guillermo Rodríguez,54.0,54,54
Axel Bellinghausen,77.5,74,81
David Wheater,49.0,47,51
Adam Larsen Kwarasey,57.0,61,53
Nicolás Navarro,51.0,50,52
Gabriel Agbonlahor,79.5,79,80
Marcos Tébar,54.0,55,53
Craig Morgan,30.5,29,32
Adam Le Fondre,74.5,75,74
Andrew Crofts,55.0,55,55
Tim Matthys,59.5,58,61
Danny Graham,47.5,46,49
Tom Van Hyfte,60.5,59,62
Billy Sharp,68.5,69,68
James Perch,65.0,66,64
Andrew Davies,66.0,66,66
Sinan Bolat,44.5,47,42
Piotr Leciejewski,52.5,53,52
Luca Pagliarulo,42.0,34,50
Joan Hartock,46.5,55,38
Robinson Zapata,42.5,45,40
Daniel Pavlovic,68.5,69,68
Jorge Carranza,24.5,25,24
Pablo Ledesma,55.0,60,50
Jan Mauersberger,38.5,35,42
Jamie Mackie,74.0,76,72
Jorge Estrada,80.0,81,79
Richy,52.5,52,53
Cristian Lucchetti,42.5,40,45
Yuji Nakazawa,32.5,32,33
Juan Carlos Valenzuela,64.5,65,64
Carlos Adrián Morales,68.0,66,70
Karim Haggui,33.5,34,33
Joe Lewis,56.0,55,57
Luis Gabriel Rey,47.0,50,44
Andrea Orlandi,64.5,65,64
Steven De Petter,53.5,54,53
Piotr Celeban,68.0,65,71
Richard Stearman,55.5,54,57
Adessoye Oyewole,60.5,61,60
Ronald Raldes,46.5,47,46
Cristian Nasuti,31.0,31,31
Johnnie Jackson,48.0,52,44
Johan Lædre Bjørdal,64.5,64,65
Olivier Occéan,63.5,57,70
Philipp Netzer,66.0,67,65
Simon Busk Poulsen,71.0,69,73
Johan Absalonsen,81.0,81,81
Mikkel Rask,50.5,51,50
Kari Arkivuo,70.5,74,67
Kevin Doyle,69.0,69,69
Paolo Sammarco,69.5,70,69
Andrei Prepeliţă,63.0,64,62
Oleg Vlasov,76.5,79,74
Alexandr Pavlenko,66.5,68,65
Alexandr Dantsev,70.0,73,67
Diniyar Bilyaletdinov,58.0,60,56
Codina,38.5,43,34
José Juan,50.5,46,55
Corona,43.0,44,42
Yekta Kurtuluş,65.5,66,65
Aydın Yılmaz,78.0,79,77
Sebastián Domínguez,45.5,39,52
Lucas Lobos,56.5,58,55
Ismael Blanco,54.5,54,55
Sebastián Saja,28.0,23,33
Mariano González,66.0,68,64
Nelson Benítez,71.0,75,67
Reynald Lemaître,58.0,61,55
Mihael Mikić,68.5,68,69
Mitsuo Ogasawara,34.5,33,36
Vicente Sánchez,77.0,76,78
Sinha,52.5,52,53
Aldo De Nigris,45.5,41,50
Glenn Loovens,46.5,43,50
Joris Marveaux,50.5,48,53
Craig Conway,69.5,70,69
Davide Callà,72.0,70,74
Fabián Vargas,54.5,54,55
Clemente Rodríguez,72.0,76,68
Matteo Contini,50.5,50,51
Gino Coutinho,54.5,55,54
Arturo Alvarez,77.0,76,78
John Welsh,53.0,54,52
Davino Verhulst,52.0,56,48
Umut Bulut,63.0,61,65
Benjamin De Ceulaer,70.5,72,69
Jean II Makoun,65.0,64,66
Andy Lonergan,40.5,40,41
Thomas Broich,61.0,60,62
Damien Perquis,48.0,46,50
Sébastien Roudet,66.5,65,68
Robert Wulnikowski,26.0,22,30
Edu Albacar,62.5,59,66
Veroljub Salatić,58.0,63,53
Christian Grindheim,46.5,50,43
Karl Henry,51.0,50,52
Lee Grant,52.5,56,49
Gordon Greer,31.5,32,31
Paulo Lopes,40.5,38,43
Anton Ferdinand,63.0,62,64
Steffen Hofmann,56.5,63,50
Stefan Kulovits,60.5,67,54
Camacho,35.5,32,39
Kalu Uche,73.5,73,74
Mijat Marić,38.0,43,33
Chris Brunt,61.5,68,55
Bruno Grougi,68.0,68,68
Souleymane Camara,60.0,60,60
Cristian Zaccardo,70.0,70,70
Thomas Kahlenberg,56.0,58,54
Andrea Caracciolo,55.0,50,60
Christian Tiffert,69.0,72,66
Kevin McNaughton,69.0,64,74
Ryan Taylor,48.5,54,43
Arkadiusz Głowacki,30.5,30,31
Meyong,59.5,60,59
Wes Brown,36.0,34,38
Jussi Jääskeläinen,35.0,34,36
David Vaughan,33.0,34,32
Guy Demel,56.5,55,58
Luis García,56.0,57,55
Volodymyr Kostevych,84.0,86,82
José Leguizamón,67.5,66,69
Ognjen Gnjatić,58.5,55,62
Antonio Mlinar Delamea,68.5,71,66
Erwan Quintin,67.0,68,66
Enzio Julião,73.5,71,76
Heitor Mutto,64.0,68,60
Freddy Cardouso,65.5,67,64
Marlon Dorrão,58.0,61,55
Fred Soidares,65.0,60,70
Romario Benzar,79.5,78,81
Giorgi Kvilitaia,81.5,82,81
Julio Angulo,80.5,76,85
Nemanja Petrović,78.0,80,76
Samir Memišević,64.5,63,66
Aleix Febas,66.0,68,64
Silvère Ganvoula,67.0,66,68
Joel,74.0,73,75
Okacha Hamzaoui,70.0,68,72
Kevin Bonifazi,65.0,63,67
Jean Thierry Lazare Amani,78.0,79,77
Maximiliano Sigales,64.5,65,64
Yan Brice Eteki,66.0,61,71
David Haro,82.0,83,81
Keagan Buchanan,74.0,75,73
Branimir Kalaica,59.5,55,64
Vladimir Poluyakhtov,70.0,69,71
Fabinho,68.0,68,68
Giuliano Modica,59.5,64,55
Steve Breitkreuz,63.0,54,72
Eric Ocansey,82.0,83,81
Davide Eustáquio,69.0,67,71
Adrián Maideira,79.5,80,79
Jorgino Baumer,63.5,68,59
Óscar Sendinho,63.0,62,64
Márcio Velinha,39.0,37,41
Vágner Norteiro,76.5,78,75
Ronaldo Vieira,78.0,77,79
Mamadou Fall,80.5,78,83
Odsonne Edouard,78.5,79,78
Nicolás Leguizamón,70.0,71,69
Song Si Woo,73.5,74,73
Andrés Schetino,59.0,63,55
Alin Toşca,74.5,76,73
Jon Bautista,63.0,63,63
Ribamar,82.0,84,80
Daisuke Kikuchi,84.0,83,85
Roy Kortsmit,28.0,23,33
Denzel Dumfries,78.5,77,80
Takuya Iwanami,76.0,77,75
Shoma Doi,61.5,59,64
Keigo Higashi,63.0,65,61
Takuji Yonemoto,66.5,68,65
Yohei Toyoda,55.0,56,54
Shinnosuke Nakatani,74.0,73,75
Kosuke Nakamura,26.5,26,27
Facundo Silva,75.0,73,77
Gabriel Carabajal,70.0,68,72
Takuto Hayashi,28.0,25,31
Yoshiaki Komai,77.5,81,74
Shingo Tomita,52.0,52,52
Tsukasa Umesaki,67.5,73,62
Tomoya Ugajin,70.5,76,65
Enrique Soto,84.5,87,82
Bismark,89.0,88,90
Joaquín,53.0,51,55
Juan Muriel Orlando,69.0,67,71
José David Moya,58.5,63,54
Diego Fabián Torres,69.0,67,71
Kosuke Ota,73.0,74,72
Justin Hoogma,65.5,67,64
Ioan Adrian Hora,74.5,76,73
Daniel Cataño,69.0,69,69
José Arnáiz,65.5,68,63
Axel Tuanzebe,75.5,74,77
Aitor,73.5,76,71
João Nunes,62.0,61,63
Trent Alexander-Arnold,83.0,83,83
Iván Alejo,79.5,74,85
Yanni Regäsel,71.5,69,74
Tomás Andrade,79.5,75,84
Pedro Pereira,75.0,75,75
Matheus Índio,76.0,77,75
Deyvison,58.0,54,62
Kaio Figueiras,71.5,71,72
Franci Martinho,63.0,55,71
Adão Salvadaldo,76.5,78,75
Dener Rolim,63.5,67,60
Lucas Medeirão,63.0,74,52
Hedson Porfírio,57.0,49,65
Claudiosa Paes,72.0,73,71
